region,RRm_sem_1.5C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09773_Dillingen a.d. Donau,0.4102897644042969,RRm,sem,precipitation,mm day-1,1
09773_Dillingen a.d. Donau,0.5186882019042969,RRm,sem,precipitation,mm day-1,4
09773_Dillingen a.d. Donau,0.5887818336486816,RRm,sem,precipitation,mm day-1,7
09773_Dillingen a.d. Donau,0.4863690137863159,RRm,sem,precipitation,mm day-1,10
09774_Günzburg,0.46819210052490234,RRm,sem,precipitation,mm day-1,1
09774_Günzburg,0.5870509147644043,RRm,sem,precipitation,mm day-1,4
09774_Günzburg,0.6019353866577148,RRm,sem,precipitation,mm day-1,7
09774_Günzburg,0.48693299293518066,RRm,sem,precipitation,mm day-1,10
09775_Neu-Ulm,0.43719029426574707,RRm,sem,precipitation,mm day-1,1
09775_Neu-Ulm,0.6167879104614258,RRm,sem,precipitation,mm day-1,4
09775_Neu-Ulm,0.648754358291626,RRm,sem,precipitation,mm day-1,7
09775_Neu-Ulm,0.47460901737213135,RRm,sem,precipitation,mm day-1,10
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.8687896728515625,RRm,sem,precipitation,mm day-1,1
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.8928403854370117,RRm,sem,precipitation,mm day-1,4
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.6398720741271973,RRm,sem,precipitation,mm day-1,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),0.7263507843017578,RRm,sem,precipitation,mm day-1,10
09776_Lindau (Bodensee),1.594101905822754,RRm,sem,precipitation,mm day-1,1
09776_Lindau (Bodensee),1.2931175231933594,RRm,sem,precipitation,mm day-1,4
09776_Lindau (Bodensee),0.7892165184020996,RRm,sem,precipitation,mm day-1,7
09776_Lindau (Bodensee),1.3422517776489258,RRm,sem,precipitation,mm day-1,10
09777_Ostallgäu,0.745168924331665,RRm,sem,precipitation,mm day-1,1
09777_Ostallgäu,0.7137641906738281,RRm,sem,precipitation,mm day-1,4
09777_Ostallgäu,0.6086282730102539,RRm,sem,precipitation,mm day-1,7
09777_Ostallgäu,0.5345265865325928,RRm,sem,precipitation,mm day-1,10
09778_Unterallgäu,0.5899505615234375,RRm,sem,precipitation,mm day-1,1
09778_Unterallgäu,0.7717573642730713,RRm,sem,precipitation,mm day-1,4
09778_Unterallgäu,0.7204599380493164,RRm,sem,precipitation,mm day-1,7
09778_Unterallgäu,0.5505657196044922,RRm,sem,precipitation,mm day-1,10
09779_Donau-Ries,0.3898848295211792,RRm,sem,precipitation,mm day-1,1
09779_Donau-Ries,0.5068817138671875,RRm,sem,precipitation,mm day-1,4
09779_Donau-Ries,0.6322970390319824,RRm,sem,precipitation,mm day-1,7
09779_Donau-Ries,0.436551570892334,RRm,sem,precipitation,mm day-1,10
09780_Oberallgäu,1.1370725631713867,RRm,sem,precipitation,mm day-1,1
09780_Oberallgäu,1.0513944625854492,RRm,sem,precipitation,mm day-1,4
09780_Oberallgäu,0.715083122253418,RRm,sem,precipitation,mm day-1,7
09780_Oberallgäu,1.088646411895752,RRm,sem,precipitation,mm day-1,10
10041_Regionalverband Saarbrücken,0.6436715126037598,RRm,sem,precipitation,mm day-1,1
10041_Regionalverband Saarbrücken,0.5161614418029785,RRm,sem,precipitation,mm day-1,4
10041_Regionalverband Saarbrücken,0.4188070297241211,RRm,sem,precipitation,mm day-1,7
10041_Regionalverband Saarbrücken,0.34720873832702637,RRm,sem,precipitation,mm day-1,10
10042_Merzig-Wadern,0.8096303939819336,RRm,sem,precipitation,mm day-1,1
10042_Merzig-Wadern,0.5435647964477539,RRm,sem,precipitation,mm day-1,4
10042_Merzig-Wadern,0.45971179008483887,RRm,sem,precipitation,mm day-1,7
10042_Merzig-Wadern,0.3885467052459717,RRm,sem,precipitation,mm day-1,10
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.6018905639648438,RRm,sem,precipitation,mm day-1,1
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.5212938785552979,RRm,sem,precipitation,mm day-1,4
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.3947272300720215,RRm,sem,precipitation,mm day-1,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,0.36890459060668945,RRm,sem,precipitation,mm day-1,10
10043_Neunkirchen,0.6958186626434326,RRm,sem,precipitation,mm day-1,1
10043_Neunkirchen,0.5208289623260498,RRm,sem,precipitation,mm day-1,4
10043_Neunkirchen,0.4116849899291992,RRm,sem,precipitation,mm day-1,7
10043_Neunkirchen,0.39444494247436523,RRm,sem,precipitation,mm day-1,10
10044_Saarlouis,0.6511440277099609,RRm,sem,precipitation,mm day-1,1
10044_Saarlouis,0.5012190341949463,RRm,sem,precipitation,mm day-1,4
10044_Saarlouis,0.4036378860473633,RRm,sem,precipitation,mm day-1,7
10044_Saarlouis,0.3799469470977783,RRm,sem,precipitation,mm day-1,10
10045_Saarpfalz-Kreis,0.6727390289306641,RRm,sem,precipitation,mm day-1,1
10045_Saarpfalz-Kreis,0.5804407596588135,RRm,sem,precipitation,mm day-1,4
10045_Saarpfalz-Kreis,0.40259456634521484,RRm,sem,precipitation,mm day-1,7
10045_Saarpfalz-Kreis,0.4014394283294678,RRm,sem,precipitation,mm day-1,10
10046_St. Wendel,0.7325024604797363,RRm,sem,precipitation,mm day-1,1
10046_St. Wendel,0.536902904510498,RRm,sem,precipitation,mm day-1,4
10046_St. Wendel,0.4903402328491211,RRm,sem,precipitation,mm day-1,7
10046_St. Wendel,0.4199845790863037,RRm,sem,precipitation,mm day-1,10
11000_Berlin,0.28919339179992676,RRm,sem,precipitation,mm day-1,1
11000_Berlin,0.4638845920562744,RRm,sem,precipitation,mm day-1,4
11000_Berlin,0.48115062713623047,RRm,sem,precipitation,mm day-1,7
11000_Berlin,0.30025553703308105,RRm,sem,precipitation,mm day-1,10
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.2725008726119995,RRm,sem,precipitation,mm day-1,1
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.48522257804870605,RRm,sem,precipitation,mm day-1,4
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.5450531244277954,RRm,sem,precipitation,mm day-1,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,0.2409285306930542,RRm,sem,precipitation,mm day-1,10
12051_Brandenburg an der Havel,0.27948057651519775,RRm,sem,precipitation,mm day-1,1
12051_Brandenburg an der Havel,0.4593505859375,RRm,sem,precipitation,mm day-1,4
12051_Brandenburg an der Havel,0.6207983493804932,RRm,sem,precipitation,mm day-1,7
12051_Brandenburg an der Havel,0.2565746307373047,RRm,sem,precipitation,mm day-1,10
12052_12071_Region_um_Cottbus,0.2552986145019531,RRm,sem,precipitation,mm day-1,1
12052_12071_Region_um_Cottbus,0.46386539936065674,RRm,sem,precipitation,mm day-1,4
12052_12071_Region_um_Cottbus,0.569360613822937,RRm,sem,precipitation,mm day-1,7
12052_12071_Region_um_Cottbus,0.26190614700317383,RRm,sem,precipitation,mm day-1,10
12052_Cottbus,0.2743804454803467,RRm,sem,precipitation,mm day-1,1
12052_Cottbus,0.4615199565887451,RRm,sem,precipitation,mm day-1,4
12052_Cottbus,0.5584594011306763,RRm,sem,precipitation,mm day-1,7
12052_Cottbus,0.2538177967071533,RRm,sem,precipitation,mm day-1,10
12053_12067_12064_Region_um_Frankfurt_(Oder),0.254960298538208,RRm,sem,precipitation,mm day-1,1
12053_12067_12064_Region_um_Frankfurt_(Oder),0.47829747200012207,RRm,sem,precipitation,mm day-1,4
12053_12067_12064_Region_um_Frankfurt_(Oder),0.505300760269165,RRm,sem,precipitation,mm day-1,7
12053_12067_12064_Region_um_Frankfurt_(Oder),0.2630462646484375,RRm,sem,precipitation,mm day-1,10
12053_Frankfurt (Oder),0.27318596839904785,RRm,sem,precipitation,mm day-1,1
12053_Frankfurt (Oder),0.4615199565887451,RRm,sem,precipitation,mm day-1,4
12053_Frankfurt (Oder),0.5335714817047119,RRm,sem,precipitation,mm day-1,7
12053_Frankfurt (Oder),0.30760324001312256,RRm,sem,precipitation,mm day-1,10
12054_12063_12069_11000_12051_Region_um_Potsdam,0.27284717559814453,RRm,sem,precipitation,mm day-1,1
12054_12063_12069_11000_12051_Region_um_Potsdam,0.4809567928314209,RRm,sem,precipitation,mm day-1,4
12054_12063_12069_11000_12051_Region_um_Potsdam,0.5277942419052124,RRm,sem,precipitation,mm day-1,7
12054_12063_12069_11000_12051_Region_um_Potsdam,0.250216007232666,RRm,sem,precipitation,mm day-1,10
12054_Potsdam,0.2836185693740845,RRm,sem,precipitation,mm day-1,1
12054_Potsdam,0.45842957496643066,RRm,sem,precipitation,mm day-1,4
12054_Potsdam,0.4864790439605713,RRm,sem,precipitation,mm day-1,7
12054_Potsdam,0.27102184295654297,RRm,sem,precipitation,mm day-1,10
12060_Barnim,0.320145845413208,RRm,sem,precipitation,mm day-1,1
12060_Barnim,0.5461875200271606,RRm,sem,precipitation,mm day-1,4
12060_Barnim,0.5098562240600586,RRm,sem,precipitation,mm day-1,7
12060_Barnim,0.2510777711868286,RRm,sem,precipitation,mm day-1,10
12061_Dahme-Spreewald,0.23923170566558838,RRm,sem,precipitation,mm day-1,1
12061_Dahme-Spreewald,0.44872748851776123,RRm,sem,precipitation,mm day-1,4
12061_Dahme-Spreewald,0.4326251745223999,RRm,sem,precipitation,mm day-1,7
12061_Dahme-Spreewald,0.28170299530029297,RRm,sem,precipitation,mm day-1,10
12062_Elbe-Elster,0.2306506633758545,RRm,sem,precipitation,mm day-1,1
12062_Elbe-Elster,0.4522334337234497,RRm,sem,precipitation,mm day-1,4
12062_Elbe-Elster,0.40572452545166016,RRm,sem,precipitation,mm day-1,7
12062_Elbe-Elster,0.2940605878829956,RRm,sem,precipitation,mm day-1,10
12063_Havelland,0.29834485054016113,RRm,sem,precipitation,mm day-1,1
12063_Havelland,0.45355308055877686,RRm,sem,precipitation,mm day-1,4
12063_Havelland,0.5419485569000244,RRm,sem,precipitation,mm day-1,7
12063_Havelland,0.2556830644607544,RRm,sem,precipitation,mm day-1,10
12064_Märkisch-Oderland,0.2840759754180908,RRm,sem,precipitation,mm day-1,1
12064_Märkisch-Oderland,0.5043827295303345,RRm,sem,precipitation,mm day-1,4
12064_Märkisch-Oderland,0.5146186351776123,RRm,sem,precipitation,mm day-1,7
12064_Märkisch-Oderland,0.2364894151687622,RRm,sem,precipitation,mm day-1,10
12065_Oberhavel,0.3335869312286377,RRm,sem,precipitation,mm day-1,1
12065_Oberhavel,0.507634162902832,RRm,sem,precipitation,mm day-1,4
12065_Oberhavel,0.502052903175354,RRm,sem,precipitation,mm day-1,7
12065_Oberhavel,0.27235889434814453,RRm,sem,precipitation,mm day-1,10
12066_Oberspreewald-Lausitz,0.2560725212097168,RRm,sem,precipitation,mm day-1,1
12066_Oberspreewald-Lausitz,0.4332609176635742,RRm,sem,precipitation,mm day-1,4
12066_Oberspreewald-Lausitz,0.5037994384765625,RRm,sem,precipitation,mm day-1,7
12066_Oberspreewald-Lausitz,0.28735649585723877,RRm,sem,precipitation,mm day-1,10
12067_Oder-Spree,0.2553001642227173,RRm,sem,precipitation,mm day-1,1
12067_Oder-Spree,0.4545825719833374,RRm,sem,precipitation,mm day-1,4
12067_Oder-Spree,0.4945380687713623,RRm,sem,precipitation,mm day-1,7
12067_Oder-Spree,0.2982749938964844,RRm,sem,precipitation,mm day-1,10
12068_Ostprignitz-Ruppin,0.32300496101379395,RRm,sem,precipitation,mm day-1,1
12068_Ostprignitz-Ruppin,0.4998314380645752,RRm,sem,precipitation,mm day-1,4
12068_Ostprignitz-Ruppin,0.4581313133239746,RRm,sem,precipitation,mm day-1,7
12068_Ostprignitz-Ruppin,0.2724703550338745,RRm,sem,precipitation,mm day-1,10
12069_Potsdam-Mittelmark,0.26970481872558594,RRm,sem,precipitation,mm day-1,1
12069_Potsdam-Mittelmark,0.5088350772857666,RRm,sem,precipitation,mm day-1,4
12069_Potsdam-Mittelmark,0.5401110649108887,RRm,sem,precipitation,mm day-1,7
12069_Potsdam-Mittelmark,0.2473292350769043,RRm,sem,precipitation,mm day-1,10
12070_Prignitz,0.31223249435424805,RRm,sem,precipitation,mm day-1,1
12070_Prignitz,0.5058157444000244,RRm,sem,precipitation,mm day-1,4
12070_Prignitz,0.48146748542785645,RRm,sem,precipitation,mm day-1,7
12070_Prignitz,0.32479357719421387,RRm,sem,precipitation,mm day-1,10
12071_Spree-Neiße,0.25335049629211426,RRm,sem,precipitation,mm day-1,1
12071_Spree-Neiße,0.4641050100326538,RRm,sem,precipitation,mm day-1,4
12071_Spree-Neiße,0.570473313331604,RRm,sem,precipitation,mm day-1,7
12071_Spree-Neiße,0.26388418674468994,RRm,sem,precipitation,mm day-1,10
12072_Teltow-Fläming,0.26135849952697754,RRm,sem,precipitation,mm day-1,1
12072_Teltow-Fläming,0.4878488779067993,RRm,sem,precipitation,mm day-1,4
12072_Teltow-Fläming,0.42905259132385254,RRm,sem,precipitation,mm day-1,7
12072_Teltow-Fläming,0.2694559097290039,RRm,sem,precipitation,mm day-1,10
12073_Uckermark,0.2801663875579834,RRm,sem,precipitation,mm day-1,1
12073_Uckermark,0.5283651351928711,RRm,sem,precipitation,mm day-1,4
12073_Uckermark,0.5336146354675293,RRm,sem,precipitation,mm day-1,7
12073_Uckermark,0.26402580738067627,RRm,sem,precipitation,mm day-1,10
13003_13072_Region_um_Rostock,0.3580968379974365,RRm,sem,precipitation,mm day-1,1
13003_13072_Region_um_Rostock,0.43619465827941895,RRm,sem,precipitation,mm day-1,4
13003_13072_Region_um_Rostock,0.49971556663513184,RRm,sem,precipitation,mm day-1,7
13003_13072_Region_um_Rostock,0.41983187198638916,RRm,sem,precipitation,mm day-1,10
13003_Rostock,0.35738229751586914,RRm,sem,precipitation,mm day-1,1
13003_Rostock,0.45790767669677734,RRm,sem,precipitation,mm day-1,4
13003_Rostock,0.5326454639434814,RRm,sem,precipitation,mm day-1,7
13003_Rostock,0.6714911460876465,RRm,sem,precipitation,mm day-1,10
13004_13076_13074_Region_um_Schwerin,0.3170168399810791,RRm,sem,precipitation,mm day-1,1
13004_13076_13074_Region_um_Schwerin,0.4436805248260498,RRm,sem,precipitation,mm day-1,4
13004_13076_13074_Region_um_Schwerin,0.5344347953796387,RRm,sem,precipitation,mm day-1,7
13004_13076_13074_Region_um_Schwerin,0.3259366750717163,RRm,sem,precipitation,mm day-1,10
13004_Schwerin,0.3418698310852051,RRm,sem,precipitation,mm day-1,1
13004_Schwerin,0.46483731269836426,RRm,sem,precipitation,mm day-1,4
13004_Schwerin,0.5645718574523926,RRm,sem,precipitation,mm day-1,7
13004_Schwerin,0.3391263484954834,RRm,sem,precipitation,mm day-1,10
13071_Mecklenburgische Seenplatte,0.30280065536499023,RRm,sem,precipitation,mm day-1,1
13071_Mecklenburgische Seenplatte,0.5054056644439697,RRm,sem,precipitation,mm day-1,4
13071_Mecklenburgische Seenplatte,0.523648738861084,RRm,sem,precipitation,mm day-1,7
13071_Mecklenburgische Seenplatte,0.2972472906112671,RRm,sem,precipitation,mm day-1,10
13072_Rostock,0.35813403129577637,RRm,sem,precipitation,mm day-1,1
13072_Rostock,0.4350705146789551,RRm,sem,precipitation,mm day-1,4
13072_Rostock,0.49882960319519043,RRm,sem,precipitation,mm day-1,7
13072_Rostock,0.4068005084991455,RRm,sem,precipitation,mm day-1,10
13073_Vorpommern-Rügen,0.35885798931121826,RRm,sem,precipitation,mm day-1,1
13073_Vorpommern-Rügen,0.48036932945251465,RRm,sem,precipitation,mm day-1,4
13073_Vorpommern-Rügen,0.4552032947540283,RRm,sem,precipitation,mm day-1,7
13073_Vorpommern-Rügen,0.56728196144104,RRm,sem,precipitation,mm day-1,10
13074_Nordwestmecklenburg,0.37867116928100586,RRm,sem,precipitation,mm day-1,1
13074_Nordwestmecklenburg,0.4685502052307129,RRm,sem,precipitation,mm day-1,4
13074_Nordwestmecklenburg,0.5627856254577637,RRm,sem,precipitation,mm day-1,7
13074_Nordwestmecklenburg,0.32316744327545166,RRm,sem,precipitation,mm day-1,10
13075_Vorpommern-Greifswald,0.320703387260437,RRm,sem,precipitation,mm day-1,1
13075_Vorpommern-Greifswald,0.5216290950775146,RRm,sem,precipitation,mm day-1,4
13075_Vorpommern-Greifswald,0.5724947452545166,RRm,sem,precipitation,mm day-1,7
13075_Vorpommern-Greifswald,0.32239723205566406,RRm,sem,precipitation,mm day-1,10
13076_Ludwigslust-Parchim,0.29262804985046387,RRm,sem,precipitation,mm day-1,1
13076_Ludwigslust-Parchim,0.4319918155670166,RRm,sem,precipitation,mm day-1,4
13076_Ludwigslust-Parchim,0.5209457874298096,RRm,sem,precipitation,mm day-1,7
13076_Ludwigslust-Parchim,0.32681500911712646,RRm,sem,precipitation,mm day-1,10
14511_14524_14521_14522_Region_um_Chemnitz,0.4235866069793701,RRm,sem,precipitation,mm day-1,1
14511_14524_14521_14522_Region_um_Chemnitz,0.544097900390625,RRm,sem,precipitation,mm day-1,4
14511_14524_14521_14522_Region_um_Chemnitz,0.5569844245910645,RRm,sem,precipitation,mm day-1,7
14511_14524_14521_14522_Region_um_Chemnitz,0.36530637741088867,RRm,sem,precipitation,mm day-1,10
14511_Chemnitz,0.47058582305908203,RRm,sem,precipitation,mm day-1,1
14511_Chemnitz,0.5408735275268555,RRm,sem,precipitation,mm day-1,4
14511_Chemnitz,0.5770502090454102,RRm,sem,precipitation,mm day-1,7
14511_Chemnitz,0.46290111541748047,RRm,sem,precipitation,mm day-1,10
14521_Erzgebirgskreis,0.4921841621398926,RRm,sem,precipitation,mm day-1,1
14521_Erzgebirgskreis,0.5184180736541748,RRm,sem,precipitation,mm day-1,4
14521_Erzgebirgskreis,0.6367514133453369,RRm,sem,precipitation,mm day-1,7
14521_Erzgebirgskreis,0.39879846572875977,RRm,sem,precipitation,mm day-1,10
14522_Mittelsachsen,0.38437461853027344,RRm,sem,precipitation,mm day-1,1
14522_Mittelsachsen,0.555781364440918,RRm,sem,precipitation,mm day-1,4
14522_Mittelsachsen,0.5488708019256592,RRm,sem,precipitation,mm day-1,7
14522_Mittelsachsen,0.3856678009033203,RRm,sem,precipitation,mm day-1,10
14523_Vogtlandkreis,0.41852855682373047,RRm,sem,precipitation,mm day-1,1
14523_Vogtlandkreis,0.5899085998535156,RRm,sem,precipitation,mm day-1,4
14523_Vogtlandkreis,0.6457016468048096,RRm,sem,precipitation,mm day-1,7
14523_Vogtlandkreis,0.4146747589111328,RRm,sem,precipitation,mm day-1,10
14524_Zwickau,0.4273416996002197,RRm,sem,precipitation,mm day-1,1
14524_Zwickau,0.5690393447875977,RRm,sem,precipitation,mm day-1,4
14524_Zwickau,0.6518409252166748,RRm,sem,precipitation,mm day-1,7
14524_Zwickau,0.5440371036529541,RRm,sem,precipitation,mm day-1,10
14612_14627_14625_14628_Region_um_Dresden,0.31415843963623047,RRm,sem,precipitation,mm day-1,1
14612_14627_14625_14628_Region_um_Dresden,0.4697442054748535,RRm,sem,precipitation,mm day-1,4
14612_14627_14625_14628_Region_um_Dresden,0.6362506151199341,RRm,sem,precipitation,mm day-1,7
14612_14627_14625_14628_Region_um_Dresden,0.3659311532974243,RRm,sem,precipitation,mm day-1,10
14612_Dresden,0.3291463851928711,RRm,sem,precipitation,mm day-1,1
14612_Dresden,0.49855124950408936,RRm,sem,precipitation,mm day-1,4
14612_Dresden,0.6992324590682983,RRm,sem,precipitation,mm day-1,7
14612_Dresden,0.4161396026611328,RRm,sem,precipitation,mm day-1,10
14625_Bautzen,0.31784820556640625,RRm,sem,precipitation,mm day-1,1
14625_Bautzen,0.43375706672668457,RRm,sem,precipitation,mm day-1,4
14625_Bautzen,0.7298582792282104,RRm,sem,precipitation,mm day-1,7
14625_Bautzen,0.35497772693634033,RRm,sem,precipitation,mm day-1,10
14626_Görlitz,0.3349432945251465,RRm,sem,precipitation,mm day-1,1
14626_Görlitz,0.4592142105102539,RRm,sem,precipitation,mm day-1,4
14626_Görlitz,0.7281513214111328,RRm,sem,precipitation,mm day-1,7
14626_Görlitz,0.3980141878128052,RRm,sem,precipitation,mm day-1,10
14627_Meißen,0.3281937837600708,RRm,sem,precipitation,mm day-1,1
14627_Meißen,0.4792293310165405,RRm,sem,precipitation,mm day-1,4
14627_Meißen,0.4252471923828125,RRm,sem,precipitation,mm day-1,7
14627_Meißen,0.3719288110733032,RRm,sem,precipitation,mm day-1,10
14628_Sächsische Schweiz-Osterzgebirge,0.30547642707824707,RRm,sem,precipitation,mm day-1,1
14628_Sächsische Schweiz-Osterzgebirge,0.551304817199707,RRm,sem,precipitation,mm day-1,4
14628_Sächsische Schweiz-Osterzgebirge,0.6776591539382935,RRm,sem,precipitation,mm day-1,7
14628_Sächsische Schweiz-Osterzgebirge,0.41458559036254883,RRm,sem,precipitation,mm day-1,10
14713_14729_14730_Region_um_Leipzig,0.2602877616882324,RRm,sem,precipitation,mm day-1,1
14713_14729_14730_Region_um_Leipzig,0.5217580795288086,RRm,sem,precipitation,mm day-1,4
14713_14729_14730_Region_um_Leipzig,0.5183227062225342,RRm,sem,precipitation,mm day-1,7
14713_14729_14730_Region_um_Leipzig,0.2572298049926758,RRm,sem,precipitation,mm day-1,10
14713_Leipzig,0.29197239875793457,RRm,sem,precipitation,mm day-1,1
14713_Leipzig,0.5260671377182007,RRm,sem,precipitation,mm day-1,4
14713_Leipzig,0.5693035125732422,RRm,sem,precipitation,mm day-1,7
14713_Leipzig,0.28833091259002686,RRm,sem,precipitation,mm day-1,10
14729_Leipzig,0.31642937660217285,RRm,sem,precipitation,mm day-1,1
14729_Leipzig,0.558590292930603,RRm,sem,precipitation,mm day-1,4
14729_Leipzig,0.5775485038757324,RRm,sem,precipitation,mm day-1,7
14729_Leipzig,0.3222355842590332,RRm,sem,precipitation,mm day-1,10
14730_Nordsachsen,0.24457311630249023,RRm,sem,precipitation,mm day-1,1
14730_Nordsachsen,0.4914473295211792,RRm,sem,precipitation,mm day-1,4
14730_Nordsachsen,0.463184118270874,RRm,sem,precipitation,mm day-1,7
14730_Nordsachsen,0.2337743043899536,RRm,sem,precipitation,mm day-1,10
15001_15091_15082_Region_um_Dessau-Rolau,0.2513817548751831,RRm,sem,precipitation,mm day-1,1
15001_15091_15082_Region_um_Dessau-Rolau,0.45857489109039307,RRm,sem,precipitation,mm day-1,4
15001_15091_15082_Region_um_Dessau-Rolau,0.5879309177398682,RRm,sem,precipitation,mm day-1,7
15001_15091_15082_Region_um_Dessau-Rolau,0.26321887969970703,RRm,sem,precipitation,mm day-1,10
15001_Dessau-Roßlau,0.240289568901062,RRm,sem,precipitation,mm day-1,1
15001_Dessau-Roßlau,0.4643338918685913,RRm,sem,precipitation,mm day-1,4
15001_Dessau-Roßlau,0.6841065883636475,RRm,sem,precipitation,mm day-1,7
15001_Dessau-Roßlau,0.2959287166595459,RRm,sem,precipitation,mm day-1,10
15002_15088_Region_um_Halle_(Saale),0.25724363327026367,RRm,sem,precipitation,mm day-1,1
15002_15088_Region_um_Halle_(Saale),0.5265977382659912,RRm,sem,precipitation,mm day-1,4
15002_15088_Region_um_Halle_(Saale),0.6240541934967041,RRm,sem,precipitation,mm day-1,7
15002_15088_Region_um_Halle_(Saale),0.2584874629974365,RRm,sem,precipitation,mm day-1,10
15002_Halle (Saale),0.2372668981552124,RRm,sem,precipitation,mm day-1,1
15002_Halle (Saale),0.5084532499313354,RRm,sem,precipitation,mm day-1,4
15002_Halle (Saale),0.626765251159668,RRm,sem,precipitation,mm day-1,7
15002_Halle (Saale),0.2737746238708496,RRm,sem,precipitation,mm day-1,10
15003_15083_15089_15086_Region_um_Magdeburg,0.2660806179046631,RRm,sem,precipitation,mm day-1,1
15003_15083_15089_15086_Region_um_Magdeburg,0.4014763832092285,RRm,sem,precipitation,mm day-1,4
15003_15083_15089_15086_Region_um_Magdeburg,0.7111784219741821,RRm,sem,precipitation,mm day-1,7
15003_15083_15089_15086_Region_um_Magdeburg,0.2603724002838135,RRm,sem,precipitation,mm day-1,10
15003_Magdeburg,0.2645033597946167,RRm,sem,precipitation,mm day-1,1
15003_Magdeburg,0.39144110679626465,RRm,sem,precipitation,mm day-1,4
15003_Magdeburg,0.7288389205932617,RRm,sem,precipitation,mm day-1,7
15003_Magdeburg,0.27919912338256836,RRm,sem,precipitation,mm day-1,10
15081_Altmarkkreis Salzwedel,0.3096628189086914,RRm,sem,precipitation,mm day-1,1
15081_Altmarkkreis Salzwedel,0.43198060989379883,RRm,sem,precipitation,mm day-1,4
15081_Altmarkkreis Salzwedel,0.5904507637023926,RRm,sem,precipitation,mm day-1,7
15081_Altmarkkreis Salzwedel,0.2641775608062744,RRm,sem,precipitation,mm day-1,10
15082_Anhalt-Bitterfeld,0.24081146717071533,RRm,sem,precipitation,mm day-1,1
15082_Anhalt-Bitterfeld,0.4611862897872925,RRm,sem,precipitation,mm day-1,4
15082_Anhalt-Bitterfeld,0.694882869720459,RRm,sem,precipitation,mm day-1,7
15082_Anhalt-Bitterfeld,0.30316734313964844,RRm,sem,precipitation,mm day-1,10
15083_Börde,0.2689915895462036,RRm,sem,precipitation,mm day-1,1
15083_Börde,0.3647301197052002,RRm,sem,precipitation,mm day-1,4
15083_Börde,0.7132428884506226,RRm,sem,precipitation,mm day-1,7
15083_Börde,0.2702460289001465,RRm,sem,precipitation,mm day-1,10
15084_Burgenlandkreis,0.28548502922058105,RRm,sem,precipitation,mm day-1,1
15084_Burgenlandkreis,0.6009948253631592,RRm,sem,precipitation,mm day-1,4
15084_Burgenlandkreis,0.704078197479248,RRm,sem,precipitation,mm day-1,7
15084_Burgenlandkreis,0.2718716859817505,RRm,sem,precipitation,mm day-1,10
15085_Harz,0.28571486473083496,RRm,sem,precipitation,mm day-1,1
15085_Harz,0.4889504909515381,RRm,sem,precipitation,mm day-1,4
15085_Harz,0.6968369483947754,RRm,sem,precipitation,mm day-1,7
15085_Harz,0.31668853759765625,RRm,sem,precipitation,mm day-1,10
15086_Jerichower Land,0.2803288698196411,RRm,sem,precipitation,mm day-1,1
15086_Jerichower Land,0.41234803199768066,RRm,sem,precipitation,mm day-1,4
15086_Jerichower Land,0.7551608085632324,RRm,sem,precipitation,mm day-1,7
15086_Jerichower Land,0.2906930446624756,RRm,sem,precipitation,mm day-1,10
15087_Mansfeld-Südharz,0.28337574005126953,RRm,sem,precipitation,mm day-1,1
15087_Mansfeld-Südharz,0.5421208143234253,RRm,sem,precipitation,mm day-1,4
15087_Mansfeld-Südharz,0.6415064334869385,RRm,sem,precipitation,mm day-1,7
15087_Mansfeld-Südharz,0.2913855314254761,RRm,sem,precipitation,mm day-1,10
15088_Saalekreis,0.2595682144165039,RRm,sem,precipitation,mm day-1,1
15088_Saalekreis,0.5283774137496948,RRm,sem,precipitation,mm day-1,4
15088_Saalekreis,0.6237881183624268,RRm,sem,precipitation,mm day-1,7
15088_Saalekreis,0.2584197521209717,RRm,sem,precipitation,mm day-1,10
15089_Salzlandkreis,0.2574174404144287,RRm,sem,precipitation,mm day-1,1
15089_Salzlandkreis,0.5003104209899902,RRm,sem,precipitation,mm day-1,4
15089_Salzlandkreis,0.6571252346038818,RRm,sem,precipitation,mm day-1,7
15089_Salzlandkreis,0.2549980878829956,RRm,sem,precipitation,mm day-1,10
15090_Stendal,0.3133242130279541,RRm,sem,precipitation,mm day-1,1
15090_Stendal,0.40845704078674316,RRm,sem,precipitation,mm day-1,4
15090_Stendal,0.5897852182388306,RRm,sem,precipitation,mm day-1,7
15090_Stendal,0.2912551164627075,RRm,sem,precipitation,mm day-1,10
15091_Wittenberg,0.2609212398529053,RRm,sem,precipitation,mm day-1,1
