region,RRm_sem_1.5C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
09761_Augsburg,-0.4404897689819336,RRm,sem,precipitation,mm day-1,10
09762_09777_Region_um_Kaufbeuren,-0.5639243125915527,RRm,sem,precipitation,mm day-1,1
09762_09777_Region_um_Kaufbeuren,-0.20706748962402344,RRm,sem,precipitation,mm day-1,4
09762_09777_Region_um_Kaufbeuren,-0.5138630867004395,RRm,sem,precipitation,mm day-1,7
09762_09777_Region_um_Kaufbeuren,-0.6174497604370117,RRm,sem,precipitation,mm day-1,10
09762_Kaufbeuren,-0.472334623336792,RRm,sem,precipitation,mm day-1,1
09762_Kaufbeuren,-0.22439789772033691,RRm,sem,precipitation,mm day-1,4
09762_Kaufbeuren,-0.5850768089294434,RRm,sem,precipitation,mm day-1,7
09762_Kaufbeuren,-0.4768310785293579,RRm,sem,precipitation,mm day-1,10
09763_09780_Region_um_Kempten_(Allgäu),-1.0890979766845703,RRm,sem,precipitation,mm day-1,1
09763_09780_Region_um_Kempten_(Allgäu),-0.44625091552734375,RRm,sem,precipitation,mm day-1,4
09763_09780_Region_um_Kempten_(Allgäu),-0.7701272964477539,RRm,sem,precipitation,mm day-1,7
09763_09780_Region_um_Kempten_(Allgäu),-0.8363008499145508,RRm,sem,precipitation,mm day-1,10
09763_Kempten (Allgäu),-0.7671732902526855,RRm,sem,precipitation,mm day-1,1
09763_Kempten (Allgäu),-0.2987072467803955,RRm,sem,precipitation,mm day-1,4
09763_Kempten (Allgäu),-0.6031785011291504,RRm,sem,precipitation,mm day-1,7
09763_Kempten (Allgäu),-0.6423745155334473,RRm,sem,precipitation,mm day-1,10
09764_09778_08436_Region_um_Memmingen,-0.5306606292724609,RRm,sem,precipitation,mm day-1,1
09764_09778_08436_Region_um_Memmingen,-0.22995257377624512,RRm,sem,precipitation,mm day-1,4
09764_09778_08436_Region_um_Memmingen,-0.5451006889343262,RRm,sem,precipitation,mm day-1,7
09764_09778_08436_Region_um_Memmingen,-0.5758910179138184,RRm,sem,precipitation,mm day-1,10
09764_Memmingen,-0.4174802303314209,RRm,sem,precipitation,mm day-1,1
09764_Memmingen,-0.11026549339294434,RRm,sem,precipitation,mm day-1,4
09764_Memmingen,-0.5381479263305664,RRm,sem,precipitation,mm day-1,7
09764_Memmingen,-0.44016098976135254,RRm,sem,precipitation,mm day-1,10
09771_Aichach-Friedberg,-0.19380474090576172,RRm,sem,precipitation,mm day-1,1
09771_Aichach-Friedberg,-0.1571359634399414,RRm,sem,precipitation,mm day-1,4
09771_Aichach-Friedberg,-0.4208643436431885,RRm,sem,precipitation,mm day-1,7
09771_Aichach-Friedberg,-0.4004485607147217,RRm,sem,precipitation,mm day-1,10
09772_Augsburg,-0.19782233238220215,RRm,sem,precipitation,mm day-1,1
09772_Augsburg,-0.1570289134979248,RRm,sem,precipitation,mm day-1,4
09772_Augsburg,-0.4202280044555664,RRm,sem,precipitation,mm day-1,7
09772_Augsburg,-0.42633748054504395,RRm,sem,precipitation,mm day-1,10
09773_Dillingen a.d. Donau,-0.1974039077758789,RRm,sem,precipitation,mm day-1,1
09773_Dillingen a.d. Donau,-0.17415380477905273,RRm,sem,precipitation,mm day-1,4
09773_Dillingen a.d. Donau,-0.3077046871185303,RRm,sem,precipitation,mm day-1,7
09773_Dillingen a.d. Donau,-0.38104116916656494,RRm,sem,precipitation,mm day-1,10
09774_Günzburg,-0.1994168758392334,RRm,sem,precipitation,mm day-1,1
09774_Günzburg,-0.1268298625946045,RRm,sem,precipitation,mm day-1,4
09774_Günzburg,-0.40266919136047363,RRm,sem,precipitation,mm day-1,7
09774_Günzburg,-0.41930556297302246,RRm,sem,precipitation,mm day-1,10
09775_Neu-Ulm,-0.2379443645477295,RRm,sem,precipitation,mm day-1,1
09775_Neu-Ulm,-0.12759947776794434,RRm,sem,precipitation,mm day-1,4
09775_Neu-Ulm,-0.4047970771789551,RRm,sem,precipitation,mm day-1,7
09775_Neu-Ulm,-0.4029090404510498,RRm,sem,precipitation,mm day-1,10
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-0.7660312652587891,RRm,sem,precipitation,mm day-1,1
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-0.2466588020324707,RRm,sem,precipitation,mm day-1,4
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-0.6194453239440918,RRm,sem,precipitation,mm day-1,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-0.8611555099487305,RRm,sem,precipitation,mm day-1,10
09776_Lindau (Bodensee),-2.100679397583008,RRm,sem,precipitation,mm day-1,1
09776_Lindau (Bodensee),-0.7425808906555176,RRm,sem,precipitation,mm day-1,4
09776_Lindau (Bodensee),-0.9781546592712402,RRm,sem,precipitation,mm day-1,7
09776_Lindau (Bodensee),-1.494889259338379,RRm,sem,precipitation,mm day-1,10
09777_Ostallgäu,-0.5667572021484375,RRm,sem,precipitation,mm day-1,1
09777_Ostallgäu,-0.2077345848083496,RRm,sem,precipitation,mm day-1,4
09777_Ostallgäu,-0.5184078216552734,RRm,sem,precipitation,mm day-1,7
09777_Ostallgäu,-0.6217994689941406,RRm,sem,precipitation,mm day-1,10
09778_Unterallgäu,-0.3591642379760742,RRm,sem,precipitation,mm day-1,1
09778_Unterallgäu,-0.13982486724853516,RRm,sem,precipitation,mm day-1,4
09778_Unterallgäu,-0.5138521194458008,RRm,sem,precipitation,mm day-1,7
09778_Unterallgäu,-0.4532933235168457,RRm,sem,precipitation,mm day-1,10
09779_Donau-Ries,-0.2690315246582031,RRm,sem,precipitation,mm day-1,1
09779_Donau-Ries,-0.1273181438446045,RRm,sem,precipitation,mm day-1,4
09779_Donau-Ries,-0.33269572257995605,RRm,sem,precipitation,mm day-1,7
09779_Donau-Ries,-0.35978734493255615,RRm,sem,precipitation,mm day-1,10
09780_Oberallgäu,-1.113041877746582,RRm,sem,precipitation,mm day-1,1
09780_Oberallgäu,-0.45657825469970703,RRm,sem,precipitation,mm day-1,4
09780_Oberallgäu,-0.7786483764648438,RRm,sem,precipitation,mm day-1,7
09780_Oberallgäu,-0.8489773273468018,RRm,sem,precipitation,mm day-1,10
10041_Regionalverband Saarbrücken,-0.48377013206481934,RRm,sem,precipitation,mm day-1,1
10041_Regionalverband Saarbrücken,-0.321211576461792,RRm,sem,precipitation,mm day-1,4
10041_Regionalverband Saarbrücken,-0.5813796520233154,RRm,sem,precipitation,mm day-1,7
10041_Regionalverband Saarbrücken,-0.4555962085723877,RRm,sem,precipitation,mm day-1,10
10042_Merzig-Wadern,-0.8640804290771484,RRm,sem,precipitation,mm day-1,1
10042_Merzig-Wadern,-0.2993898391723633,RRm,sem,precipitation,mm day-1,4
10042_Merzig-Wadern,-0.5499129295349121,RRm,sem,precipitation,mm day-1,7
10042_Merzig-Wadern,-0.47859859466552734,RRm,sem,precipitation,mm day-1,10
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.46837377548217773,RRm,sem,precipitation,mm day-1,1
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.2705928087234497,RRm,sem,precipitation,mm day-1,4
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.5337884426116943,RRm,sem,precipitation,mm day-1,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-0.4897801876068115,RRm,sem,precipitation,mm day-1,10
10043_Neunkirchen,-0.5453200340270996,RRm,sem,precipitation,mm day-1,1
10043_Neunkirchen,-0.28016531467437744,RRm,sem,precipitation,mm day-1,4
10043_Neunkirchen,-0.5935232639312744,RRm,sem,precipitation,mm day-1,7
10043_Neunkirchen,-0.49065685272216797,RRm,sem,precipitation,mm day-1,10
10044_Saarlouis,-0.5470101833343506,RRm,sem,precipitation,mm day-1,1
10044_Saarlouis,-0.3080430030822754,RRm,sem,precipitation,mm day-1,4
10044_Saarlouis,-0.5574424266815186,RRm,sem,precipitation,mm day-1,7
10044_Saarlouis,-0.42447924613952637,RRm,sem,precipitation,mm day-1,10
10045_Saarpfalz-Kreis,-0.4635624885559082,RRm,sem,precipitation,mm day-1,1
10045_Saarpfalz-Kreis,-0.3109302520751953,RRm,sem,precipitation,mm day-1,4
10045_Saarpfalz-Kreis,-0.5927555561065674,RRm,sem,precipitation,mm day-1,7
10045_Saarpfalz-Kreis,-0.4772346019744873,RRm,sem,precipitation,mm day-1,10
10046_St. Wendel,-0.6886837482452393,RRm,sem,precipitation,mm day-1,1
10046_St. Wendel,-0.265214204788208,RRm,sem,precipitation,mm day-1,4
10046_St. Wendel,-0.5301783084869385,RRm,sem,precipitation,mm day-1,7
10046_St. Wendel,-0.6076755523681641,RRm,sem,precipitation,mm day-1,10
11000_Berlin,-0.25648069381713867,RRm,sem,precipitation,mm day-1,1
11000_Berlin,-0.13673901557922363,RRm,sem,precipitation,mm day-1,4
11000_Berlin,-0.2846102714538574,RRm,sem,precipitation,mm day-1,7
11000_Berlin,-0.30900800228118896,RRm,sem,precipitation,mm day-1,10
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-0.2601524591445923,RRm,sem,precipitation,mm day-1,1
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-0.10897672176361084,RRm,sem,precipitation,mm day-1,4
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-0.26818251609802246,RRm,sem,precipitation,mm day-1,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-0.3313126564025879,RRm,sem,precipitation,mm day-1,10
12051_Brandenburg an der Havel,-0.26030004024505615,RRm,sem,precipitation,mm day-1,1
12051_Brandenburg an der Havel,-0.12497425079345703,RRm,sem,precipitation,mm day-1,4
12051_Brandenburg an der Havel,-0.3334360122680664,RRm,sem,precipitation,mm day-1,7
12051_Brandenburg an der Havel,-0.3295731544494629,RRm,sem,precipitation,mm day-1,10
12052_12071_Region_um_Cottbus,-0.2841196060180664,RRm,sem,precipitation,mm day-1,1
12052_12071_Region_um_Cottbus,-0.08888471126556396,RRm,sem,precipitation,mm day-1,4
12052_12071_Region_um_Cottbus,-0.3473864793777466,RRm,sem,precipitation,mm day-1,7
12052_12071_Region_um_Cottbus,-0.2724088430404663,RRm,sem,precipitation,mm day-1,10
12052_Cottbus,-0.2863285541534424,RRm,sem,precipitation,mm day-1,1
12052_Cottbus,-0.08481085300445557,RRm,sem,precipitation,mm day-1,4
12052_Cottbus,-0.36142468452453613,RRm,sem,precipitation,mm day-1,7
12052_Cottbus,-0.2681945562362671,RRm,sem,precipitation,mm day-1,10
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.23372530937194824,RRm,sem,precipitation,mm day-1,1
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.10730862617492676,RRm,sem,precipitation,mm day-1,4
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.2968628406524658,RRm,sem,precipitation,mm day-1,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-0.24467194080352783,RRm,sem,precipitation,mm day-1,10
12053_Frankfurt (Oder),-0.2439894676208496,RRm,sem,precipitation,mm day-1,1
12053_Frankfurt (Oder),-0.11637389659881592,RRm,sem,precipitation,mm day-1,4
12053_Frankfurt (Oder),-0.3465496301651001,RRm,sem,precipitation,mm day-1,7
12053_Frankfurt (Oder),-0.23836231231689453,RRm,sem,precipitation,mm day-1,10
12054_12063_12069_11000_12051_Region_um_Potsdam,-0.2572516202926636,RRm,sem,precipitation,mm day-1,1
12054_12063_12069_11000_12051_Region_um_Potsdam,-0.10699999332427979,RRm,sem,precipitation,mm day-1,4
12054_12063_12069_11000_12051_Region_um_Potsdam,-0.27017784118652344,RRm,sem,precipitation,mm day-1,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-0.32852256298065186,RRm,sem,precipitation,mm day-1,10
12054_Potsdam,-0.2617563009262085,RRm,sem,precipitation,mm day-1,1
12054_Potsdam,-0.12470090389251709,RRm,sem,precipitation,mm day-1,4
12054_Potsdam,-0.25080406665802,RRm,sem,precipitation,mm day-1,7
12054_Potsdam,-0.35253286361694336,RRm,sem,precipitation,mm day-1,10
12060_Barnim,-0.23475539684295654,RRm,sem,precipitation,mm day-1,1
12060_Barnim,-0.0928877592086792,RRm,sem,precipitation,mm day-1,4
12060_Barnim,-0.23787379264831543,RRm,sem,precipitation,mm day-1,7
12060_Barnim,-0.3081369400024414,RRm,sem,precipitation,mm day-1,10
12061_Dahme-Spreewald,-0.2385244369506836,RRm,sem,precipitation,mm day-1,1
12061_Dahme-Spreewald,-0.12649333477020264,RRm,sem,precipitation,mm day-1,4
12061_Dahme-Spreewald,-0.30785465240478516,RRm,sem,precipitation,mm day-1,7
12061_Dahme-Spreewald,-0.26501309871673584,RRm,sem,precipitation,mm day-1,10
12062_Elbe-Elster,-0.33072125911712646,RRm,sem,precipitation,mm day-1,1
12062_Elbe-Elster,-0.0737149715423584,RRm,sem,precipitation,mm day-1,4
12062_Elbe-Elster,-0.3994823694229126,RRm,sem,precipitation,mm day-1,7
12062_Elbe-Elster,-0.29710936546325684,RRm,sem,precipitation,mm day-1,10
12063_Havelland,-0.2606184482574463,RRm,sem,precipitation,mm day-1,1
12063_Havelland,-0.10999751091003418,RRm,sem,precipitation,mm day-1,4
12063_Havelland,-0.3066263198852539,RRm,sem,precipitation,mm day-1,7
12063_Havelland,-0.3172198534011841,RRm,sem,precipitation,mm day-1,10
12064_Märkisch-Oderland,-0.2320190668106079,RRm,sem,precipitation,mm day-1,1
12064_Märkisch-Oderland,-0.0930166244506836,RRm,sem,precipitation,mm day-1,4
12064_Märkisch-Oderland,-0.26700901985168457,RRm,sem,precipitation,mm day-1,7
12064_Märkisch-Oderland,-0.2675567865371704,RRm,sem,precipitation,mm day-1,10
12065_Oberhavel,-0.2182908058166504,RRm,sem,precipitation,mm day-1,1
12065_Oberhavel,-0.09678876399993896,RRm,sem,precipitation,mm day-1,4
12065_Oberhavel,-0.2513868808746338,RRm,sem,precipitation,mm day-1,7
12065_Oberhavel,-0.2940298318862915,RRm,sem,precipitation,mm day-1,10
12066_Oberspreewald-Lausitz,-0.3014240264892578,RRm,sem,precipitation,mm day-1,1
12066_Oberspreewald-Lausitz,-0.06238079071044922,RRm,sem,precipitation,mm day-1,4
12066_Oberspreewald-Lausitz,-0.37698566913604736,RRm,sem,precipitation,mm day-1,7
12066_Oberspreewald-Lausitz,-0.28470563888549805,RRm,sem,precipitation,mm day-1,10
12067_Oder-Spree,-0.23466312885284424,RRm,sem,precipitation,mm day-1,1
12067_Oder-Spree,-0.12030971050262451,RRm,sem,precipitation,mm day-1,4
12067_Oder-Spree,-0.32196545600891113,RRm,sem,precipitation,mm day-1,7
12067_Oder-Spree,-0.22470128536224365,RRm,sem,precipitation,mm day-1,10
12068_Ostprignitz-Ruppin,-0.2391347885131836,RRm,sem,precipitation,mm day-1,1
12068_Ostprignitz-Ruppin,-0.06507694721221924,RRm,sem,precipitation,mm day-1,4
12068_Ostprignitz-Ruppin,-0.26956939697265625,RRm,sem,precipitation,mm day-1,7
12068_Ostprignitz-Ruppin,-0.32158470153808594,RRm,sem,precipitation,mm day-1,10
12069_Potsdam-Mittelmark,-0.27886974811553955,RRm,sem,precipitation,mm day-1,1
12069_Potsdam-Mittelmark,-0.10681021213531494,RRm,sem,precipitation,mm day-1,4
12069_Potsdam-Mittelmark,-0.2910614013671875,RRm,sem,precipitation,mm day-1,7
12069_Potsdam-Mittelmark,-0.34506356716156006,RRm,sem,precipitation,mm day-1,10
12070_Prignitz,-0.27291738986968994,RRm,sem,precipitation,mm day-1,1
12070_Prignitz,-0.08585083484649658,RRm,sem,precipitation,mm day-1,4
12070_Prignitz,-0.2824218273162842,RRm,sem,precipitation,mm day-1,7
12070_Prignitz,-0.2924220561981201,RRm,sem,precipitation,mm day-1,10
12071_Spree-Neiße,-0.2838941812515259,RRm,sem,precipitation,mm day-1,1
12071_Spree-Neiße,-0.08930039405822754,RRm,sem,precipitation,mm day-1,4
12071_Spree-Neiße,-0.345953106880188,RRm,sem,precipitation,mm day-1,7
12071_Spree-Neiße,-0.2728389501571655,RRm,sem,precipitation,mm day-1,10
12072_Teltow-Fläming,-0.24305188655853271,RRm,sem,precipitation,mm day-1,1
12072_Teltow-Fläming,-0.10367512702941895,RRm,sem,precipitation,mm day-1,4
12072_Teltow-Fläming,-0.27495908737182617,RRm,sem,precipitation,mm day-1,7
12072_Teltow-Fläming,-0.3200610876083374,RRm,sem,precipitation,mm day-1,10
12073_Uckermark,-0.18827426433563232,RRm,sem,precipitation,mm day-1,1
12073_Uckermark,-0.10181021690368652,RRm,sem,precipitation,mm day-1,4
12073_Uckermark,-0.2641603946685791,RRm,sem,precipitation,mm day-1,7
12073_Uckermark,-0.3065166473388672,RRm,sem,precipitation,mm day-1,10
13003_13072_Region_um_Rostock,-0.25545477867126465,RRm,sem,precipitation,mm day-1,1
13003_13072_Region_um_Rostock,-0.12022292613983154,RRm,sem,precipitation,mm day-1,4
13003_13072_Region_um_Rostock,-0.2775111198425293,RRm,sem,precipitation,mm day-1,7
13003_13072_Region_um_Rostock,-0.27048301696777344,RRm,sem,precipitation,mm day-1,10
13003_Rostock,-0.29128479957580566,RRm,sem,precipitation,mm day-1,1
13003_Rostock,-0.1082916259765625,RRm,sem,precipitation,mm day-1,4
13003_Rostock,-0.3422510623931885,RRm,sem,precipitation,mm day-1,7
13003_Rostock,-0.26588010787963867,RRm,sem,precipitation,mm day-1,10
13004_13076_13074_Region_um_Schwerin,-0.3062276840209961,RRm,sem,precipitation,mm day-1,1
13004_13076_13074_Region_um_Schwerin,-0.1009681224822998,RRm,sem,precipitation,mm day-1,4
13004_13076_13074_Region_um_Schwerin,-0.2613999843597412,RRm,sem,precipitation,mm day-1,7
13004_13076_13074_Region_um_Schwerin,-0.29471731185913086,RRm,sem,precipitation,mm day-1,10
13004_Schwerin,-0.3192809820175171,RRm,sem,precipitation,mm day-1,1
13004_Schwerin,-0.10770094394683838,RRm,sem,precipitation,mm day-1,4
13004_Schwerin,-0.3072628974914551,RRm,sem,precipitation,mm day-1,7
13004_Schwerin,-0.3104722499847412,RRm,sem,precipitation,mm day-1,10
13071_Mecklenburgische Seenplatte,-0.2127763032913208,RRm,sem,precipitation,mm day-1,1
13071_Mecklenburgische Seenplatte,-0.06826090812683105,RRm,sem,precipitation,mm day-1,4
13071_Mecklenburgische Seenplatte,-0.2430586814880371,RRm,sem,precipitation,mm day-1,7
13071_Mecklenburgische Seenplatte,-0.30346739292144775,RRm,sem,precipitation,mm day-1,10
13072_Rostock,-0.2553766965866089,RRm,sem,precipitation,mm day-1,1
13072_Rostock,-0.12084054946899414,RRm,sem,precipitation,mm day-1,4
13072_Rostock,-0.28211188316345215,RRm,sem,precipitation,mm day-1,7
13072_Rostock,-0.27155864238739014,RRm,sem,precipitation,mm day-1,10
13073_Vorpommern-Rügen,-0.25818943977355957,RRm,sem,precipitation,mm day-1,1
13073_Vorpommern-Rügen,-0.13699853420257568,RRm,sem,precipitation,mm day-1,4
13073_Vorpommern-Rügen,-0.29183053970336914,RRm,sem,precipitation,mm day-1,7
13073_Vorpommern-Rügen,-0.2572227716445923,RRm,sem,precipitation,mm day-1,10
13074_Nordwestmecklenburg,-0.3019731044769287,RRm,sem,precipitation,mm day-1,1
13074_Nordwestmecklenburg,-0.13042569160461426,RRm,sem,precipitation,mm day-1,4
13074_Nordwestmecklenburg,-0.27858424186706543,RRm,sem,precipitation,mm day-1,7
13074_Nordwestmecklenburg,-0.298132061958313,RRm,sem,precipitation,mm day-1,10
13075_Vorpommern-Greifswald,-0.18557631969451904,RRm,sem,precipitation,mm day-1,1
13075_Vorpommern-Greifswald,-0.11007297039031982,RRm,sem,precipitation,mm day-1,4
13075_Vorpommern-Greifswald,-0.29419755935668945,RRm,sem,precipitation,mm day-1,7
13075_Vorpommern-Greifswald,-0.31428349018096924,RRm,sem,precipitation,mm day-1,10
13076_Ludwigslust-Parchim,-0.3077739477157593,RRm,sem,precipitation,mm day-1,1
13076_Ludwigslust-Parchim,-0.08762192726135254,RRm,sem,precipitation,mm day-1,4
13076_Ludwigslust-Parchim,-0.2611393928527832,RRm,sem,precipitation,mm day-1,7
13076_Ludwigslust-Parchim,-0.29276251792907715,RRm,sem,precipitation,mm day-1,10
14511_14524_14521_14522_Region_um_Chemnitz,-0.41744279861450195,RRm,sem,precipitation,mm day-1,1
14511_14524_14521_14522_Region_um_Chemnitz,-0.09430503845214844,RRm,sem,precipitation,mm day-1,4
14511_14524_14521_14522_Region_um_Chemnitz,-0.5004422664642334,RRm,sem,precipitation,mm day-1,7
14511_14524_14521_14522_Region_um_Chemnitz,-0.3909139633178711,RRm,sem,precipitation,mm day-1,10
14511_Chemnitz,-0.4830312728881836,RRm,sem,precipitation,mm day-1,1
14511_Chemnitz,-0.1804032325744629,RRm,sem,precipitation,mm day-1,4
14511_Chemnitz,-0.5276410579681396,RRm,sem,precipitation,mm day-1,7
14511_Chemnitz,-0.3444267511367798,RRm,sem,precipitation,mm day-1,10
14521_Erzgebirgskreis,-0.49657750129699707,RRm,sem,precipitation,mm day-1,1
14521_Erzgebirgskreis,-0.12118172645568848,RRm,sem,precipitation,mm day-1,4
14521_Erzgebirgskreis,-0.537604808807373,RRm,sem,precipitation,mm day-1,7
14521_Erzgebirgskreis,-0.451676607131958,RRm,sem,precipitation,mm day-1,10
14522_Mittelsachsen,-0.45885634422302246,RRm,sem,precipitation,mm day-1,1
14522_Mittelsachsen,-0.08696913719177246,RRm,sem,precipitation,mm day-1,4
14522_Mittelsachsen,-0.45299625396728516,RRm,sem,precipitation,mm day-1,7
14522_Mittelsachsen,-0.35506653785705566,RRm,sem,precipitation,mm day-1,10
14523_Vogtlandkreis,-0.5304954051971436,RRm,sem,precipitation,mm day-1,1
14523_Vogtlandkreis,-0.11893153190612793,RRm,sem,precipitation,mm day-1,4
14523_Vogtlandkreis,-0.5098905563354492,RRm,sem,precipitation,mm day-1,7
14523_Vogtlandkreis,-0.45101213455200195,RRm,sem,precipitation,mm day-1,10
14524_Zwickau,-0.5555884838104248,RRm,sem,precipitation,mm day-1,1
14524_Zwickau,-0.1113128662109375,RRm,sem,precipitation,mm day-1,4
14524_Zwickau,-0.5276820659637451,RRm,sem,precipitation,mm day-1,7
14524_Zwickau,-0.36319589614868164,RRm,sem,precipitation,mm day-1,10
14612_14627_14625_14628_Region_um_Dresden,-0.32333576679229736,RRm,sem,precipitation,mm day-1,1
14612_14627_14625_14628_Region_um_Dresden,-0.08249616622924805,RRm,sem,precipitation,mm day-1,4
14612_14627_14625_14628_Region_um_Dresden,-0.45986127853393555,RRm,sem,precipitation,mm day-1,7
14612_14627_14625_14628_Region_um_Dresden,-0.31727027893066406,RRm,sem,precipitation,mm day-1,10
14612_Dresden,-0.34610724449157715,RRm,sem,precipitation,mm day-1,1
14612_Dresden,-0.0880424976348877,RRm,sem,precipitation,mm day-1,4
14612_Dresden,-0.488480806350708,RRm,sem,precipitation,mm day-1,7
14612_Dresden,-0.3201470375061035,RRm,sem,precipitation,mm day-1,10
14625_Bautzen,-0.33747196197509766,RRm,sem,precipitation,mm day-1,1
14625_Bautzen,-0.1015937328338623,RRm,sem,precipitation,mm day-1,4
14625_Bautzen,-0.48700380325317383,RRm,sem,precipitation,mm day-1,7
14625_Bautzen,-0.2933175563812256,RRm,sem,precipitation,mm day-1,10
14626_Görlitz,-0.3232450485229492,RRm,sem,precipitation,mm day-1,1
14626_Görlitz,-0.1055607795715332,RRm,sem,precipitation,mm day-1,4
14626_Görlitz,-0.4417915344238281,RRm,sem,precipitation,mm day-1,7
14626_Görlitz,-0.26536285877227783,RRm,sem,precipitation,mm day-1,10
14627_Meißen,-0.43363380432128906,RRm,sem,precipitation,mm day-1,1
14627_Meißen,-0.09412097930908203,RRm,sem,precipitation,mm day-1,4
14627_Meißen,-0.5004596710205078,RRm,sem,precipitation,mm day-1,7
14627_Meißen,-0.3086698055267334,RRm,sem,precipitation,mm day-1,10
14628_Sächsische Schweiz-Osterzgebirge,-0.32241344451904297,RRm,sem,precipitation,mm day-1,1
14628_Sächsische Schweiz-Osterzgebirge,-0.13896429538726807,RRm,sem,precipitation,mm day-1,4
14628_Sächsische Schweiz-Osterzgebirge,-0.42104172706604004,RRm,sem,precipitation,mm day-1,7
14628_Sächsische Schweiz-Osterzgebirge,-0.35895025730133057,RRm,sem,precipitation,mm day-1,10
14713_14729_14730_Region_um_Leipzig,-0.3521862030029297,RRm,sem,precipitation,mm day-1,1
14713_14729_14730_Region_um_Leipzig,-0.09302914142608643,RRm,sem,precipitation,mm day-1,4
14713_14729_14730_Region_um_Leipzig,-0.3622448444366455,RRm,sem,precipitation,mm day-1,7
14713_14729_14730_Region_um_Leipzig,-0.31248557567596436,RRm,sem,precipitation,mm day-1,10
14713_Leipzig,-0.3767416477203369,RRm,sem,precipitation,mm day-1,1
14713_Leipzig,-0.13082551956176758,RRm,sem,precipitation,mm day-1,4
14713_Leipzig,-0.3753049373626709,RRm,sem,precipitation,mm day-1,7
14713_Leipzig,-0.33623623847961426,RRm,sem,precipitation,mm day-1,10
14729_Leipzig,-0.43264269828796387,RRm,sem,precipitation,mm day-1,1
14729_Leipzig,-0.11379003524780273,RRm,sem,precipitation,mm day-1,4
14729_Leipzig,-0.39844703674316406,RRm,sem,precipitation,mm day-1,7
14729_Leipzig,-0.2910541296005249,RRm,sem,precipitation,mm day-1,10
14730_Nordsachsen,-0.2837740182876587,RRm,sem,precipitation,mm day-1,1
14730_Nordsachsen,-0.08104884624481201,RRm,sem,precipitation,mm day-1,4
14730_Nordsachsen,-0.33117008209228516,RRm,sem,precipitation,mm day-1,7
14730_Nordsachsen,-0.32630860805511475,RRm,sem,precipitation,mm day-1,10
15001_15091_15082_Region_um_Dessau-Rolau,-0.27260076999664307,RRm,sem,precipitation,mm day-1,1
15001_15091_15082_Region_um_Dessau-Rolau,-0.13059532642364502,RRm,sem,precipitation,mm day-1,4
15001_15091_15082_Region_um_Dessau-Rolau,-0.3333468437194824,RRm,sem,precipitation,mm day-1,7
15001_15091_15082_Region_um_Dessau-Rolau,-0.36047112941741943,RRm,sem,precipitation,mm day-1,10
15001_Dessau-Roßlau,-0.3202393054962158,RRm,sem,precipitation,mm day-1,1
15001_Dessau-Roßlau,-0.16850459575653076,RRm,sem,precipitation,mm day-1,4
15001_Dessau-Roßlau,-0.3342616558074951,RRm,sem,precipitation,mm day-1,7
15001_Dessau-Roßlau,-0.35590696334838867,RRm,sem,precipitation,mm day-1,10
15002_15088_Region_um_Halle_(Saale),-0.27055811882019043,RRm,sem,precipitation,mm day-1,1
15002_15088_Region_um_Halle_(Saale),-0.17963409423828125,RRm,sem,precipitation,mm day-1,4
15002_15088_Region_um_Halle_(Saale),-0.35164380073547363,RRm,sem,precipitation,mm day-1,7
15002_15088_Region_um_Halle_(Saale),-0.33984267711639404,RRm,sem,precipitation,mm day-1,10
15002_Halle (Saale),-0.2976909875869751,RRm,sem,precipitation,mm day-1,1
15002_Halle (Saale),-0.19028806686401367,RRm,sem,precipitation,mm day-1,4
15002_Halle (Saale),-0.3292860984802246,RRm,sem,precipitation,mm day-1,7
15002_Halle (Saale),-0.3642679452896118,RRm,sem,precipitation,mm day-1,10
15003_15083_15089_15086_Region_um_Magdeburg,-0.23954248428344727,RRm,sem,precipitation,mm day-1,1
15003_15083_15089_15086_Region_um_Magdeburg,-0.17443180084228516,RRm,sem,precipitation,mm day-1,4
15003_15083_15089_15086_Region_um_Magdeburg,-0.30162692070007324,RRm,sem,precipitation,mm day-1,7
15003_15083_15089_15086_Region_um_Magdeburg,-0.32298552989959717,RRm,sem,precipitation,mm day-1,10
15003_Magdeburg,-0.25817716121673584,RRm,sem,precipitation,mm day-1,1
