region,RRm_sem_1.5C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09263_09278_Region_um_Straubing,0.12214064598083496,RRm,sem,precipitation,mm day-1,1
09263_09278_Region_um_Straubing,0.12147331237792969,RRm,sem,precipitation,mm day-1,4
09263_09278_Region_um_Straubing,-0.0018763542175292969,RRm,sem,precipitation,mm day-1,7
09263_09278_Region_um_Straubing,0.031230688095092773,RRm,sem,precipitation,mm day-1,10
09263_Straubing,0.1155097484588623,RRm,sem,precipitation,mm day-1,1
09263_Straubing,0.13888239860534668,RRm,sem,precipitation,mm day-1,4
09263_Straubing,0.002155780792236328,RRm,sem,precipitation,mm day-1,7
09263_Straubing,0.010092377662658691,RRm,sem,precipitation,mm day-1,10
09271_Deggendorf,0.10833430290222168,RRm,sem,precipitation,mm day-1,1
09271_Deggendorf,0.1321547031402588,RRm,sem,precipitation,mm day-1,4
09271_Deggendorf,-0.011385679244995117,RRm,sem,precipitation,mm day-1,7
09271_Deggendorf,0.05390143394470215,RRm,sem,precipitation,mm day-1,10
09272_Freyung-Grafenau,0.02911520004272461,RRm,sem,precipitation,mm day-1,1
09272_Freyung-Grafenau,0.11658000946044922,RRm,sem,precipitation,mm day-1,4
09272_Freyung-Grafenau,-0.07455682754516602,RRm,sem,precipitation,mm day-1,7
09272_Freyung-Grafenau,0.08205556869506836,RRm,sem,precipitation,mm day-1,10
09273_Kelheim,0.10669493675231934,RRm,sem,precipitation,mm day-1,1
09273_Kelheim,0.12644898891448975,RRm,sem,precipitation,mm day-1,4
09273_Kelheim,0.01202249526977539,RRm,sem,precipitation,mm day-1,7
09273_Kelheim,0.030851125717163086,RRm,sem,precipitation,mm day-1,10
09274_Landshut,0.10966944694519043,RRm,sem,precipitation,mm day-1,1
09274_Landshut,0.10907411575317383,RRm,sem,precipitation,mm day-1,4
09274_Landshut,-0.004725456237792969,RRm,sem,precipitation,mm day-1,7
09274_Landshut,0.02962672710418701,RRm,sem,precipitation,mm day-1,10
09275_Passau,0.06812644004821777,RRm,sem,precipitation,mm day-1,1
09275_Passau,0.09903526306152344,RRm,sem,precipitation,mm day-1,4
09275_Passau,-0.02037787437438965,RRm,sem,precipitation,mm day-1,7
09275_Passau,0.05798816680908203,RRm,sem,precipitation,mm day-1,10
09276_Regen,0.07949137687683105,RRm,sem,precipitation,mm day-1,1
09276_Regen,0.15976762771606445,RRm,sem,precipitation,mm day-1,4
09276_Regen,-0.06567168235778809,RRm,sem,precipitation,mm day-1,7
09276_Regen,0.04963493347167969,RRm,sem,precipitation,mm day-1,10
09277_Rottal-Inn,0.11301743984222412,RRm,sem,precipitation,mm day-1,1
09277_Rottal-Inn,0.11002779006958008,RRm,sem,precipitation,mm day-1,4
09277_Rottal-Inn,-0.009224891662597656,RRm,sem,precipitation,mm day-1,7
09277_Rottal-Inn,0.05163371562957764,RRm,sem,precipitation,mm day-1,10
09278_Straubing-Bogen,0.1218641996383667,RRm,sem,precipitation,mm day-1,1
09278_Straubing-Bogen,0.12028050422668457,RRm,sem,precipitation,mm day-1,4
09278_Straubing-Bogen,-0.006857872009277344,RRm,sem,precipitation,mm day-1,7
09278_Straubing-Bogen,0.030848264694213867,RRm,sem,precipitation,mm day-1,10
09279_Dingolfing-Landau,0.1370941400527954,RRm,sem,precipitation,mm day-1,1
09279_Dingolfing-Landau,0.10011124610900879,RRm,sem,precipitation,mm day-1,4
09279_Dingolfing-Landau,-0.015031576156616211,RRm,sem,precipitation,mm day-1,7
09279_Dingolfing-Landau,0.045226097106933594,RRm,sem,precipitation,mm day-1,10
09361_09371_Region_um_Amberg,0.06263279914855957,RRm,sem,precipitation,mm day-1,1
09361_09371_Region_um_Amberg,0.13579154014587402,RRm,sem,precipitation,mm day-1,4
09361_09371_Region_um_Amberg,-0.0046539306640625,RRm,sem,precipitation,mm day-1,7
09361_09371_Region_um_Amberg,0.047860026359558105,RRm,sem,precipitation,mm day-1,10
09361_Amberg,0.055732011795043945,RRm,sem,precipitation,mm day-1,1
09361_Amberg,0.1295069456100464,RRm,sem,precipitation,mm day-1,4
09361_Amberg,-0.012358903884887695,RRm,sem,precipitation,mm day-1,7
09361_Amberg,0.03962862491607666,RRm,sem,precipitation,mm day-1,10
09362_09375_Region_um_Regensburg,0.08957648277282715,RRm,sem,precipitation,mm day-1,1
09362_09375_Region_um_Regensburg,0.12079191207885742,RRm,sem,precipitation,mm day-1,4
09362_09375_Region_um_Regensburg,-0.006671428680419922,RRm,sem,precipitation,mm day-1,7
09362_09375_Region_um_Regensburg,0.027517318725585938,RRm,sem,precipitation,mm day-1,10
09362_Regensburg,0.08024835586547852,RRm,sem,precipitation,mm day-1,1
09362_Regensburg,0.12662088871002197,RRm,sem,precipitation,mm day-1,4
09362_Regensburg,-0.01327371597290039,RRm,sem,precipitation,mm day-1,7
09362_Regensburg,0.0404052734375,RRm,sem,precipitation,mm day-1,10
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.060601234436035156,RRm,sem,precipitation,mm day-1,1
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.1473250389099121,RRm,sem,precipitation,mm day-1,4
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.004381656646728516,RRm,sem,precipitation,mm day-1,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,0.04709780216217041,RRm,sem,precipitation,mm day-1,10
09363_Weiden i.d. OPf.,0.06372427940368652,RRm,sem,precipitation,mm day-1,1
09363_Weiden i.d. OPf.,0.13171839714050293,RRm,sem,precipitation,mm day-1,4
09363_Weiden i.d. OPf.,0.0045163631439208984,RRm,sem,precipitation,mm day-1,7
09363_Weiden i.d. OPf.,0.0591733455657959,RRm,sem,precipitation,mm day-1,10
09371_Amberg-Sulzbach,0.06456995010375977,RRm,sem,precipitation,mm day-1,1
09371_Amberg-Sulzbach,0.13537287712097168,RRm,sem,precipitation,mm day-1,4
09371_Amberg-Sulzbach,-0.005275249481201172,RRm,sem,precipitation,mm day-1,7
09371_Amberg-Sulzbach,0.048763155937194824,RRm,sem,precipitation,mm day-1,10
09372_Cham,0.060347557067871094,RRm,sem,precipitation,mm day-1,1
09372_Cham,0.16080784797668457,RRm,sem,precipitation,mm day-1,4
09372_Cham,-0.02013707160949707,RRm,sem,precipitation,mm day-1,7
09372_Cham,0.042452096939086914,RRm,sem,precipitation,mm day-1,10
09373_Neumarkt i.d. OPf.,0.09745264053344727,RRm,sem,precipitation,mm day-1,1
09373_Neumarkt i.d. OPf.,0.14958786964416504,RRm,sem,precipitation,mm day-1,4
09373_Neumarkt i.d. OPf.,0.006321907043457031,RRm,sem,precipitation,mm day-1,7
09373_Neumarkt i.d. OPf.,0.03704965114593506,RRm,sem,precipitation,mm day-1,10
09374_Neustadt a.d. Waldnaab,0.06141090393066406,RRm,sem,precipitation,mm day-1,1
09374_Neustadt a.d. Waldnaab,0.14543819427490234,RRm,sem,precipitation,mm day-1,4
09374_Neustadt a.d. Waldnaab,0.00382232666015625,RRm,sem,precipitation,mm day-1,7
09374_Neustadt a.d. Waldnaab,0.046971797943115234,RRm,sem,precipitation,mm day-1,10
09375_Regensburg,0.08998990058898926,RRm,sem,precipitation,mm day-1,1
09375_Regensburg,0.12159895896911621,RRm,sem,precipitation,mm day-1,4
09375_Regensburg,-0.004532337188720703,RRm,sem,precipitation,mm day-1,7
09375_Regensburg,0.025998592376708984,RRm,sem,precipitation,mm day-1,10
09376_Schwandorf,0.06724715232849121,RRm,sem,precipitation,mm day-1,1
09376_Schwandorf,0.14278674125671387,RRm,sem,precipitation,mm day-1,4
09376_Schwandorf,-0.019414186477661133,RRm,sem,precipitation,mm day-1,7
09376_Schwandorf,0.05974245071411133,RRm,sem,precipitation,mm day-1,10
09377_Tirschenreuth,0.030179738998413086,RRm,sem,precipitation,mm day-1,1
09377_Tirschenreuth,0.1598830223083496,RRm,sem,precipitation,mm day-1,4
09377_Tirschenreuth,0.022548675537109375,RRm,sem,precipitation,mm day-1,7
09377_Tirschenreuth,0.042731523513793945,RRm,sem,precipitation,mm day-1,10
09461_09471_Region_um_Bamberg,0.08866214752197266,RRm,sem,precipitation,mm day-1,1
09461_09471_Region_um_Bamberg,0.15883159637451172,RRm,sem,precipitation,mm day-1,4
09461_09471_Region_um_Bamberg,0.03127789497375488,RRm,sem,precipitation,mm day-1,7
09461_09471_Region_um_Bamberg,0.021394968032836914,RRm,sem,precipitation,mm day-1,10
09461_Bamberg,0.08516049385070801,RRm,sem,precipitation,mm day-1,1
09461_Bamberg,0.15040302276611328,RRm,sem,precipitation,mm day-1,4
09461_Bamberg,0.01594376564025879,RRm,sem,precipitation,mm day-1,7
09461_Bamberg,0.02819228172302246,RRm,sem,precipitation,mm day-1,10
09462_09472_Region_um_Bayreuth,0.04796266555786133,RRm,sem,precipitation,mm day-1,1
09462_09472_Region_um_Bayreuth,0.13197994232177734,RRm,sem,precipitation,mm day-1,4
09462_09472_Region_um_Bayreuth,0.008755207061767578,RRm,sem,precipitation,mm day-1,7
09462_09472_Region_um_Bayreuth,0.05570530891418457,RRm,sem,precipitation,mm day-1,10
09462_Bayreuth,0.05383920669555664,RRm,sem,precipitation,mm day-1,1
09462_Bayreuth,0.1425178050994873,RRm,sem,precipitation,mm day-1,4
09462_Bayreuth,-0.004318714141845703,RRm,sem,precipitation,mm day-1,7
09462_Bayreuth,0.0635218620300293,RRm,sem,precipitation,mm day-1,10
09463_09473_Region_um_Coburg,0.04715418815612793,RRm,sem,precipitation,mm day-1,1
09463_09473_Region_um_Coburg,0.1424119472503662,RRm,sem,precipitation,mm day-1,4
09463_09473_Region_um_Coburg,0.017261028289794922,RRm,sem,precipitation,mm day-1,7
09463_09473_Region_um_Coburg,0.0549929141998291,RRm,sem,precipitation,mm day-1,10
09463_Coburg,0.06146073341369629,RRm,sem,precipitation,mm day-1,1
09463_Coburg,0.12750625610351562,RRm,sem,precipitation,mm day-1,4
09463_Coburg,0.028262972831726074,RRm,sem,precipitation,mm day-1,7
09463_Coburg,0.052654147148132324,RRm,sem,precipitation,mm day-1,10
09464_09475_Region_um_Hof,0.01787590980529785,RRm,sem,precipitation,mm day-1,1
09464_09475_Region_um_Hof,0.17261576652526855,RRm,sem,precipitation,mm day-1,4
09464_09475_Region_um_Hof,0.03832268714904785,RRm,sem,precipitation,mm day-1,7
09464_09475_Region_um_Hof,0.03909039497375488,RRm,sem,precipitation,mm day-1,10
09464_Hof,0.03702044486999512,RRm,sem,precipitation,mm day-1,1
09464_Hof,0.16896581649780273,RRm,sem,precipitation,mm day-1,4
09464_Hof,0.0485994815826416,RRm,sem,precipitation,mm day-1,7
09464_Hof,0.06135082244873047,RRm,sem,precipitation,mm day-1,10
09471_Bamberg,0.08878254890441895,RRm,sem,precipitation,mm day-1,1
09471_Bamberg,0.15879106521606445,RRm,sem,precipitation,mm day-1,4
09471_Bamberg,0.03166532516479492,RRm,sem,precipitation,mm day-1,7
09471_Bamberg,0.02251148223876953,RRm,sem,precipitation,mm day-1,10
09472_Bayreuth,0.04549074172973633,RRm,sem,precipitation,mm day-1,1
09472_Bayreuth,0.13139653205871582,RRm,sem,precipitation,mm day-1,4
09472_Bayreuth,0.009984254837036133,RRm,sem,precipitation,mm day-1,7
09472_Bayreuth,0.05527234077453613,RRm,sem,precipitation,mm day-1,10
09473_Coburg,0.04676485061645508,RRm,sem,precipitation,mm day-1,1
09473_Coburg,0.14284610748291016,RRm,sem,precipitation,mm day-1,4
09473_Coburg,0.018793821334838867,RRm,sem,precipitation,mm day-1,7
09473_Coburg,0.055803775787353516,RRm,sem,precipitation,mm day-1,10
09474_Forchheim,0.07512831687927246,RRm,sem,precipitation,mm day-1,1
09474_Forchheim,0.14358997344970703,RRm,sem,precipitation,mm day-1,4
09474_Forchheim,0.0040280818939208984,RRm,sem,precipitation,mm day-1,7
09474_Forchheim,0.0282742977142334,RRm,sem,precipitation,mm day-1,10
09475_Hof,0.0165250301361084,RRm,sem,precipitation,mm day-1,1
09475_Hof,0.17311596870422363,RRm,sem,precipitation,mm day-1,4
09475_Hof,0.037165164947509766,RRm,sem,precipitation,mm day-1,7
09475_Hof,0.03735160827636719,RRm,sem,precipitation,mm day-1,10
09476_Kronach,0.016331195831298828,RRm,sem,precipitation,mm day-1,1
09476_Kronach,0.1524980068206787,RRm,sem,precipitation,mm day-1,4
09476_Kronach,0.020842552185058594,RRm,sem,precipitation,mm day-1,7
09476_Kronach,0.053429365158081055,RRm,sem,precipitation,mm day-1,10
09477_Kulmbach,0.05010724067687988,RRm,sem,precipitation,mm day-1,1
09477_Kulmbach,0.1603710651397705,RRm,sem,precipitation,mm day-1,4
09477_Kulmbach,0.033313751220703125,RRm,sem,precipitation,mm day-1,7
09477_Kulmbach,0.04183506965637207,RRm,sem,precipitation,mm day-1,10
09478_Lichtenfels,0.0605316162109375,RRm,sem,precipitation,mm day-1,1
09478_Lichtenfels,0.16340374946594238,RRm,sem,precipitation,mm day-1,4
09478_Lichtenfels,0.05223441123962402,RRm,sem,precipitation,mm day-1,7
09478_Lichtenfels,0.05192089080810547,RRm,sem,precipitation,mm day-1,10
09479_Wunsiedel i. Fichtelgebirge,0.0439608097076416,RRm,sem,precipitation,mm day-1,1
09479_Wunsiedel i. Fichtelgebirge,0.15189599990844727,RRm,sem,precipitation,mm day-1,4
09479_Wunsiedel i. Fichtelgebirge,0.028535842895507812,RRm,sem,precipitation,mm day-1,7
09479_Wunsiedel i. Fichtelgebirge,0.021574974060058594,RRm,sem,precipitation,mm day-1,10
09561_09571_Region_um_Ansbach,0.07651317119598389,RRm,sem,precipitation,mm day-1,1
09561_09571_Region_um_Ansbach,0.15122199058532715,RRm,sem,precipitation,mm day-1,4
09561_09571_Region_um_Ansbach,0.01582050323486328,RRm,sem,precipitation,mm day-1,7
09561_09571_Region_um_Ansbach,-0.004663705825805664,RRm,sem,precipitation,mm day-1,10
09561_Ansbach,0.07960331439971924,RRm,sem,precipitation,mm day-1,1
09561_Ansbach,0.13128995895385742,RRm,sem,precipitation,mm day-1,4
09561_Ansbach,0.022376298904418945,RRm,sem,precipitation,mm day-1,7
09561_Ansbach,-0.005294919013977051,RRm,sem,precipitation,mm day-1,10
09562_09572_09564_09563_Region_um_Erlangen,0.08003342151641846,RRm,sem,precipitation,mm day-1,1
09562_09572_09564_09563_Region_um_Erlangen,0.14243555068969727,RRm,sem,precipitation,mm day-1,4
09562_09572_09564_09563_Region_um_Erlangen,0.025690078735351562,RRm,sem,precipitation,mm day-1,7
09562_09572_09564_09563_Region_um_Erlangen,0.03475069999694824,RRm,sem,precipitation,mm day-1,10
09562_Erlangen,0.07627248764038086,RRm,sem,precipitation,mm day-1,1
09562_Erlangen,0.15946626663208008,RRm,sem,precipitation,mm day-1,4
09562_Erlangen,0.01285552978515625,RRm,sem,precipitation,mm day-1,7
09562_Erlangen,0.03597831726074219,RRm,sem,precipitation,mm day-1,10
09563_09573_09562_09564_Region_um_Fürth,0.088051438331604,RRm,sem,precipitation,mm day-1,1
09563_09573_09562_09564_Region_um_Fürth,0.15399038791656494,RRm,sem,precipitation,mm day-1,4
09563_09573_09562_09564_Region_um_Fürth,0.015607118606567383,RRm,sem,precipitation,mm day-1,7
09563_09573_09562_09564_Region_um_Fürth,0.045754194259643555,RRm,sem,precipitation,mm day-1,10
09563_Fürth,0.08163261413574219,RRm,sem,precipitation,mm day-1,1
09563_Fürth,0.15639209747314453,RRm,sem,precipitation,mm day-1,4
09563_Fürth,0.02074432373046875,RRm,sem,precipitation,mm day-1,7
09563_Fürth,0.030293822288513184,RRm,sem,precipitation,mm day-1,10
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.09704232215881348,RRm,sem,precipitation,mm day-1,1
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.15993213653564453,RRm,sem,precipitation,mm day-1,4
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-0.0004513263702392578,RRm,sem,precipitation,mm day-1,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,0.034200191497802734,RRm,sem,precipitation,mm day-1,10
09564_Nürnberg,0.09339296817779541,RRm,sem,precipitation,mm day-1,1
09564_Nürnberg,0.17194795608520508,RRm,sem,precipitation,mm day-1,4
09564_Nürnberg,0.008976459503173828,RRm,sem,precipitation,mm day-1,7
09564_Nürnberg,0.04161477088928223,RRm,sem,precipitation,mm day-1,10
09565_09576_09564_Region_um_Schwabach,0.09572505950927734,RRm,sem,precipitation,mm day-1,1
09565_09576_09564_Region_um_Schwabach,0.15902256965637207,RRm,sem,precipitation,mm day-1,4
09565_09576_09564_Region_um_Schwabach,-0.01268911361694336,RRm,sem,precipitation,mm day-1,7
09565_09576_09564_Region_um_Schwabach,0.05500340461730957,RRm,sem,precipitation,mm day-1,10
09565_Schwabach,0.09234142303466797,RRm,sem,precipitation,mm day-1,1
09565_Schwabach,0.15781688690185547,RRm,sem,precipitation,mm day-1,4
09565_Schwabach,0.0039768218994140625,RRm,sem,precipitation,mm day-1,7
09565_Schwabach,0.04675614833831787,RRm,sem,precipitation,mm day-1,10
09571_Ansbach,0.07634568214416504,RRm,sem,precipitation,mm day-1,1
09571_Ansbach,0.15135622024536133,RRm,sem,precipitation,mm day-1,4
09571_Ansbach,0.015918970108032227,RRm,sem,precipitation,mm day-1,7
09571_Ansbach,-0.004113435745239258,RRm,sem,precipitation,mm day-1,10
09572_Erlangen-Höchstadt,0.07609117031097412,RRm,sem,precipitation,mm day-1,1
09572_Erlangen-Höchstadt,0.13592195510864258,RRm,sem,precipitation,mm day-1,4
09572_Erlangen-Höchstadt,0.0028203725814819336,RRm,sem,precipitation,mm day-1,7
09572_Erlangen-Höchstadt,0.034343719482421875,RRm,sem,precipitation,mm day-1,10
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.0906447172164917,RRm,sem,precipitation,mm day-1,1
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.1406993865966797,RRm,sem,precipitation,mm day-1,4
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.006708383560180664,RRm,sem,precipitation,mm day-1,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,0.014307022094726562,RRm,sem,precipitation,mm day-1,10
09573_Fürth,0.07344388961791992,RRm,sem,precipitation,mm day-1,1
09573_Fürth,0.14806103706359863,RRm,sem,precipitation,mm day-1,4
09573_Fürth,0.028568744659423828,RRm,sem,precipitation,mm day-1,7
09573_Fürth,0.025391101837158203,RRm,sem,precipitation,mm day-1,10
09574_Nürnberger Land,0.08191204071044922,RRm,sem,precipitation,mm day-1,1
09574_Nürnberger Land,0.1459200382232666,RRm,sem,precipitation,mm day-1,4
09574_Nürnberger Land,0.0006840229034423828,RRm,sem,precipitation,mm day-1,7
09574_Nürnberger Land,0.061484336853027344,RRm,sem,precipitation,mm day-1,10
09575_Neustadt a.d. Aisch-Bad Windsheim,0.08210563659667969,RRm,sem,precipitation,mm day-1,1
09575_Neustadt a.d. Aisch-Bad Windsheim,0.13762187957763672,RRm,sem,precipitation,mm day-1,4
09575_Neustadt a.d. Aisch-Bad Windsheim,0.004290103912353516,RRm,sem,precipitation,mm day-1,7
09575_Neustadt a.d. Aisch-Bad Windsheim,0.022086024284362793,RRm,sem,precipitation,mm day-1,10
09576_Roth,0.096435546875,RRm,sem,precipitation,mm day-1,1
09576_Roth,0.15529346466064453,RRm,sem,precipitation,mm day-1,4
09576_Roth,0.017972707748413086,RRm,sem,precipitation,mm day-1,7
09576_Roth,0.04692423343658447,RRm,sem,precipitation,mm day-1,10
09577_Weißenburg-Gunzenhausen,0.10708844661712646,RRm,sem,precipitation,mm day-1,1
09577_Weißenburg-Gunzenhausen,0.15009260177612305,RRm,sem,precipitation,mm day-1,4
09577_Weißenburg-Gunzenhausen,-0.0028629302978515625,RRm,sem,precipitation,mm day-1,7
09577_Weißenburg-Gunzenhausen,-0.0037877559661865234,RRm,sem,precipitation,mm day-1,10
09661_09671_09676_Region_um_Aschaffenburg,0.09712529182434082,RRm,sem,precipitation,mm day-1,1
09661_09671_09676_Region_um_Aschaffenburg,0.13752222061157227,RRm,sem,precipitation,mm day-1,4
09661_09671_09676_Region_um_Aschaffenburg,-0.017706632614135742,RRm,sem,precipitation,mm day-1,7
09661_09671_09676_Region_um_Aschaffenburg,0.017796993255615234,RRm,sem,precipitation,mm day-1,10
09661_Aschaffenburg,0.10828709602355957,RRm,sem,precipitation,mm day-1,1
09661_Aschaffenburg,0.14354205131530762,RRm,sem,precipitation,mm day-1,4
09661_Aschaffenburg,-0.033513545989990234,RRm,sem,precipitation,mm day-1,7
09661_Aschaffenburg,0.020913362503051758,RRm,sem,precipitation,mm day-1,10
09662_09678_Region_um_Schweinfurt,0.08075952529907227,RRm,sem,precipitation,mm day-1,1
09662_09678_Region_um_Schweinfurt,0.1149740219116211,RRm,sem,precipitation,mm day-1,4
09662_09678_Region_um_Schweinfurt,0.020116567611694336,RRm,sem,precipitation,mm day-1,7
09662_09678_Region_um_Schweinfurt,0.018445968627929688,RRm,sem,precipitation,mm day-1,10
09662_Schweinfurt,0.08726012706756592,RRm,sem,precipitation,mm day-1,1
09662_Schweinfurt,0.11547398567199707,RRm,sem,precipitation,mm day-1,4
09662_Schweinfurt,0.009806632995605469,RRm,sem,precipitation,mm day-1,7
09662_Schweinfurt,0.017017602920532227,RRm,sem,precipitation,mm day-1,10
09663_09679_Region_um_Würzburg,0.07581567764282227,RRm,sem,precipitation,mm day-1,1
09663_09679_Region_um_Würzburg,0.13347339630126953,RRm,sem,precipitation,mm day-1,4
09663_09679_Region_um_Würzburg,0.013761281967163086,RRm,sem,precipitation,mm day-1,7
09663_09679_Region_um_Würzburg,0.03126096725463867,RRm,sem,precipitation,mm day-1,10
09663_Würzburg,0.07548284530639648,RRm,sem,precipitation,mm day-1,1
09663_Würzburg,0.13322830200195312,RRm,sem,precipitation,mm day-1,4
09663_Würzburg,0.0176774263381958,RRm,sem,precipitation,mm day-1,7
09663_Würzburg,0.021737098693847656,RRm,sem,precipitation,mm day-1,10
09671_Aschaffenburg,0.09638786315917969,RRm,sem,precipitation,mm day-1,1
09671_Aschaffenburg,0.15000057220458984,RRm,sem,precipitation,mm day-1,4
09671_Aschaffenburg,-0.02838611602783203,RRm,sem,precipitation,mm day-1,7
09671_Aschaffenburg,0.017377376556396484,RRm,sem,precipitation,mm day-1,10
09672_Bad Kissingen,0.08050656318664551,RRm,sem,precipitation,mm day-1,1
09672_Bad Kissingen,0.11237549781799316,RRm,sem,precipitation,mm day-1,4
09672_Bad Kissingen,0.015996456146240234,RRm,sem,precipitation,mm day-1,7
09672_Bad Kissingen,0.017015814781188965,RRm,sem,precipitation,mm day-1,10
09673_Rhön-Grabfeld,0.09625136852264404,RRm,sem,precipitation,mm day-1,1
09673_Rhön-Grabfeld,0.12389492988586426,RRm,sem,precipitation,mm day-1,4
09673_Rhön-Grabfeld,0.004049539566040039,RRm,sem,precipitation,mm day-1,7
09673_Rhön-Grabfeld,0.04187726974487305,RRm,sem,precipitation,mm day-1,10
09674_Haßberge,0.08716464042663574,RRm,sem,precipitation,mm day-1,1
09674_Haßberge,0.1360020637512207,RRm,sem,precipitation,mm day-1,4
09674_Haßberge,0.04623675346374512,RRm,sem,precipitation,mm day-1,7
09674_Haßberge,0.031403541564941406,RRm,sem,precipitation,mm day-1,10
09675_Kitzingen,0.0811910629272461,RRm,sem,precipitation,mm day-1,1
09675_Kitzingen,0.14676785469055176,RRm,sem,precipitation,mm day-1,4
09675_Kitzingen,0.03215837478637695,RRm,sem,precipitation,mm day-1,7
09675_Kitzingen,0.048113107681274414,RRm,sem,precipitation,mm day-1,10
09676_Miltenberg,0.09702086448669434,RRm,sem,precipitation,mm day-1,1
09676_Miltenberg,0.12341856956481934,RRm,sem,precipitation,mm day-1,4
09676_Miltenberg,-0.011848211288452148,RRm,sem,precipitation,mm day-1,7
09676_Miltenberg,-0.0022399425506591797,RRm,sem,precipitation,mm day-1,10
09677_Main-Spessart,0.08489799499511719,RRm,sem,precipitation,mm day-1,1
09677_Main-Spessart,0.09745025634765625,RRm,sem,precipitation,mm day-1,4
09677_Main-Spessart,0.018497943878173828,RRm,sem,precipitation,mm day-1,7
09677_Main-Spessart,0.005657196044921875,RRm,sem,precipitation,mm day-1,10
09678_Schweinfurt,0.08031988143920898,RRm,sem,precipitation,mm day-1,1
09678_Schweinfurt,0.11495256423950195,RRm,sem,precipitation,mm day-1,4
09678_Schweinfurt,0.021783828735351562,RRm,sem,precipitation,mm day-1,7
09678_Schweinfurt,0.018507838249206543,RRm,sem,precipitation,mm day-1,10
09679_Würzburg,0.07813215255737305,RRm,sem,precipitation,mm day-1,1
09679_Würzburg,0.1323714256286621,RRm,sem,precipitation,mm day-1,4
09679_Würzburg,0.016000747680664062,RRm,sem,precipitation,mm day-1,7
09679_Würzburg,0.030415892601013184,RRm,sem,precipitation,mm day-1,10
09761_09772_09771_Region_um_Augsburg,0.12692737579345703,RRm,sem,precipitation,mm day-1,1
09761_09772_09771_Region_um_Augsburg,0.2059040069580078,RRm,sem,precipitation,mm day-1,4
09761_09772_09771_Region_um_Augsburg,0.00513911247253418,RRm,sem,precipitation,mm day-1,7
09761_09772_09771_Region_um_Augsburg,0.025239944458007812,RRm,sem,precipitation,mm day-1,10
09761_Augsburg,0.13844037055969238,RRm,sem,precipitation,mm day-1,1
09761_Augsburg,0.21244406700134277,RRm,sem,precipitation,mm day-1,4
09761_Augsburg,0.013332843780517578,RRm,sem,precipitation,mm day-1,7
09761_Augsburg,0.027418851852416992,RRm,sem,precipitation,mm day-1,10
09762_09777_Region_um_Kaufbeuren,0.07424640655517578,RRm,sem,precipitation,mm day-1,1
09762_09777_Region_um_Kaufbeuren,0.3068110942840576,RRm,sem,precipitation,mm day-1,4
09762_09777_Region_um_Kaufbeuren,-0.01891803741455078,RRm,sem,precipitation,mm day-1,7
09762_09777_Region_um_Kaufbeuren,0.08704257011413574,RRm,sem,precipitation,mm day-1,10
09762_Kaufbeuren,0.11453914642333984,RRm,sem,precipitation,mm day-1,1
09762_Kaufbeuren,0.28484416007995605,RRm,sem,precipitation,mm day-1,4
09762_Kaufbeuren,-0.020328521728515625,RRm,sem,precipitation,mm day-1,7
09762_Kaufbeuren,0.017805814743041992,RRm,sem,precipitation,mm day-1,10
09763_09780_Region_um_Kempten_(Allgäu),0.049588680267333984,RRm,sem,precipitation,mm day-1,1
09763_09780_Region_um_Kempten_(Allgäu),0.3166937828063965,RRm,sem,precipitation,mm day-1,4
09763_09780_Region_um_Kempten_(Allgäu),-0.06143808364868164,RRm,sem,precipitation,mm day-1,7
09763_09780_Region_um_Kempten_(Allgäu),0.12508726119995117,RRm,sem,precipitation,mm day-1,10
09763_Kempten (Allgäu),0.11924123764038086,RRm,sem,precipitation,mm day-1,1
09763_Kempten (Allgäu),0.2853233814239502,RRm,sem,precipitation,mm day-1,4
09763_Kempten (Allgäu),-0.052054405212402344,RRm,sem,precipitation,mm day-1,7
09763_Kempten (Allgäu),0.06715011596679688,RRm,sem,precipitation,mm day-1,10
09764_09778_08436_Region_um_Memmingen,0.18892884254455566,RRm,sem,precipitation,mm day-1,1
09764_09778_08436_Region_um_Memmingen,0.2688636779785156,RRm,sem,precipitation,mm day-1,4
09764_09778_08436_Region_um_Memmingen,-0.01939249038696289,RRm,sem,precipitation,mm day-1,7
09764_09778_08436_Region_um_Memmingen,0.06679582595825195,RRm,sem,precipitation,mm day-1,10
09764_Memmingen,0.19444751739501953,RRm,sem,precipitation,mm day-1,1
09764_Memmingen,0.25360584259033203,RRm,sem,precipitation,mm day-1,4
