region,DD_sem_4C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
09561_Ansbach,-5.1742706298828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09562_Erlangen,-5.813823699951172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09563_Fürth,-5.070590972900391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09564_Nürnberg,-5.676902770996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09565_Schwabach,-5.085201263427734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09571_Ansbach,-5.160343170166016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09572_Erlangen-Höchstadt,-5.455024719238281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09573_Fürth,-4.786449432373047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09574_Nürnberger Land,-5.3331298828125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09575_Neustadt a.d. Aisch-Bad Windsheim,-5.225379943847656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09576_Roth,-5.751045227050781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09577_Weißenburg-Gunzenhausen,-4.726131439208984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09661_Aschaffenburg,-6.992954254150391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09662_Schweinfurt,-6.950386047363281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09663_Würzburg,-5.332572937011719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09671_Aschaffenburg,-6.231422424316406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09672_Bad Kissingen,-5.15606689453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09673_Rhön-Grabfeld,-4.827339172363281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09674_Haßberge,-6.145893096923828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09675_Kitzingen,-6.901100158691406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09676_Miltenberg,-5.5608367919921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09677_Main-Spessart,-4.815357208251953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09678_Schweinfurt,-6.793220520019531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09679_Würzburg,-5.666355133056641,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09761_Augsburg,-4.863872528076172,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09762_Kaufbeuren,-6.501487731933594,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09763_Kempten (Allgäu),-6.9742584228515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09764_Memmingen,-5.783565521240234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09771_Aichach-Friedberg,-5.076427459716797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09772_Augsburg,-5.078937530517578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09773_Dillingen a.d. Donau,-5.651973724365234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09774_Günzburg,-5.538230895996094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09775_Neu-Ulm,-5.349529266357422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09776_Lindau (Bodensee),-6.707098007202148,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09777_Ostallgäu,-6.291996002197266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09778_Unterallgäu,-5.331600189208984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09779_Donau-Ries,-5.536003112792969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
09780_Oberallgäu,-7.812835693359375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10041_Regionalverband Saarbrücken,-6.134857177734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10042_Merzig-Wadern,-5.452442169189453,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10043_Neunkirchen,-5.555927276611328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10044_Saarlouis,-5.961353302001953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10045_Saarpfalz-Kreis,-6.310337066650391,DD,sem,days_with_precipitation_amount_below_threshold,days,4
10046_St. Wendel,-5.596717834472656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
11000_Berlin,-5.840484619140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12051_Brandenburg an der Havel,-7.343959808349609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12052_Cottbus,-6.3779449462890625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12053_Frankfurt (Oder),-5.913105010986328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12054_Potsdam,-6.6831207275390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12060_Barnim,-5.482601165771484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12061_Dahme-Spreewald,-6.053974151611328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12062_Elbe-Elster,-6.4878082275390625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12063_Havelland,-6.632728576660156,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12064_Märkisch-Oderland,-5.6133575439453125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12065_Oberhavel,-6.253692626953125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12066_Oberspreewald-Lausitz,-5.575328826904297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12067_Oder-Spree,-6.0919036865234375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12068_Ostprignitz-Ruppin,-6.012977600097656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12069_Potsdam-Mittelmark,-6.696510314941406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12070_Prignitz,-6.838306427001953,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12071_Spree-Neiße,-6.088153839111328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12072_Teltow-Fläming,-5.900753021240234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
12073_Uckermark,-5.756069183349609,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13003_Rostock,-6.695575714111328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13004_Schwerin,-6.520984649658203,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13072_Rostock,-6.394306182861328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13076_Ludwigslust-Parchim,-6.753734588623047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13071_Mecklenburgische Seenplatte,-5.461662292480469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13073_Vorpommern-Rügen,-6.196502685546875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13074_Nordwestmecklenburg,-6.980861663818359,DD,sem,days_with_precipitation_amount_below_threshold,days,4
13075_Vorpommern-Greifswald,-5.528827667236328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14511_Chemnitz,-5.808025360107422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14522_Mittelsachsen,-5.603351593017578,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14523_Vogtlandkreis,-4.935123443603516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14521_Erzgebirgskreis,-5.431129455566406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14524_Zwickau,-5.2995758056640625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14612_Dresden,-5.218894958496094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14626_Görlitz,-5.3607635498046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14625_Bautzen,-5.239017486572266,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14627_Meißen,-5.717906951904297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14628_Sächsische Schweiz-Osterzgebirge,-4.593425750732422,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14713_Leipzig,-6.696788787841797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14729_Leipzig,-6.5424041748046875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
14730_Nordsachsen,-6.5687408447265625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15001_Dessau-Roßlau,-7.404876708984375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15082_Anhalt-Bitterfeld,-7.05328369140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15091_Wittenberg,-6.502223968505859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15002_Halle (Saale),-6.645694732666016,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15084_Burgenlandkreis,-5.409172058105469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15088_Saalekreis,-6.105205535888672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15087_Mansfeld-Südharz,-4.919342041015625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15003_Magdeburg,-5.9915008544921875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15085_Harz,-4.216815948486328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15086_Jerichower Land,-7.349498748779297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15083_Börde,-5.7131195068359375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15090_Stendal,-6.743461608886719,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15089_Salzlandkreis,-5.8609771728515625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
15081_Altmarkkreis Salzwedel,-6.073722839355469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16051_Erfurt,-5.737724304199219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16052_Gera,-5.509040832519531,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16053_Jena,-5.259471893310547,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16054_Suhl,-5.694511413574219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16055_Weimar,-4.827247619628906,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16056_Eisenach,-5.3332061767578125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16061_Eichsfeld,-5.468318939208984,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16062_Nordhausen,-5.1291656494140625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16063_Wartburgkreis,-5.43841552734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16064_Unstrut-Hainich-Kreis,-5.4416351318359375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16065_Kyffhäuserkreis,-5.264381408691406,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16066_Schmalkalden-Meiningen,-5.145454406738281,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16067_Gotha,-4.315937042236328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16068_Sömmerda,-5.862575531005859,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16069_Hildburghausen,-6.247589111328125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16070_Ilm-Kreis,-4.489784240722656,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16071_Weimarer Land,-5.185264587402344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16072_Sonneberg,-5.7107696533203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16073_Saalfeld-Rudolstadt,-5.215801239013672,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16074_Saale-Holzland-Kreis,-4.941516876220703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16075_Saale-Orla-Kreis,-5.281185150146484,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16076_Greiz,-4.952022552490234,DD,sem,days_with_precipitation_amount_below_threshold,days,4
16077_Altenburger Land,-5.555820465087891,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01001_01059_Region_um_Flensburg,-8.356163024902344,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01002_01057_01058_Region_um_Kiel,-8.029708862304688,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01003_13074_01055_01053_01062_Region_um_Lübeck,-7.290428161621094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
01004_01058_01060_01057_01002_Region_um_Neumünster,-7.962467193603516,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-6.0325927734375,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-6.111442565917969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03103_03154_03151_Region_um_Wolfsburg,-5.916706085205078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-6.677116394042969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03402_03452_03457_Region_um_Emden,-7.440086364746094,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-6.772575378417969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03404_03459_05566_Region_um_Osnabrück,-6.835292816162109,DD,sem,days_with_precipitation_amount_below_threshold,days,4
03405_03455_Region_um_Wilhelmshaven,-7.755573272705078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-6.722324371337891,DD,sem,days_with_precipitation_amount_below_threshold,days,4
04012_03352_03461_Region_um_Bremerhaven,-6.727287292480469,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05111_05162_05158_05112_Region_um_Düsseldorf,-6.378490447998047,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-6.593708038330078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-6.772327423095703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05114_05112_05162_05166_05170_Region_um_Krefeld,-6.440742492675781,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05116_05370_05166_05162_Region_um_Mönchengladbach,-5.909782409667969,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-6.5010986328125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-6.703258514404297,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05120_05124_05122_05378_05374_Region_um_Remscheid,-6.604866027832031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05122_05158_05124_05378_05120_Region_um_Solingen,-6.439006805419922,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-6.550422668457031,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05314_05382_Region_um_Bonn,-6.226673126220703,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05316_05315_05378_05158_Region_um_Leverkusen,-6.569538116455078,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-6.840587615966797,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-6.980312347412109,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05515_05566_05558_05570_Region_um_Münster,-6.971187591552734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05711_05754_05758_05766_Region_um_Bielefeld,-6.923969268798828,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-6.937187194824219,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-6.932525634765625,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05914_05954_05913_05978_05962_Region_um_Hagen,-6.545917510986328,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05915_05978_05974_05570_05558_Region_um_Hamm,-6.9431915283203125,DD,sem,days_with_precipitation_amount_below_threshold,days,4
05916_05513_05562_05911_Region_um_Herne,-7.092281341552734,DD,sem,days_with_precipitation_amount_below_threshold,days,4
06411_06432_06438_Region_um_Darmstadt,-5.904754638671875,DD,sem,days_with_precipitation_amount_below_threshold,days,4
