region,DD_sem_1.5C_rcp85_time-mean_ensemble-diff-mean,ci_name,ci_frequency,standard_name,units,mid_month
09677_Main-Spessart,0.09215144,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09678_Schweinfurt,-0.010222385,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09679_Würzburg,-0.20937127,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09761_Augsburg,-0.38638145,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09762_Kaufbeuren,-0.0057244888,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09763_Kempten (Allgäu),0.07400844,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09764_Memmingen,-0.016562881,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09771_Aichach-Friedberg,-0.3591791,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09772_Augsburg,-0.3540075,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09773_Dillingen a.d. Donau,-0.4408866,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09774_Günzburg,-0.4686359,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09775_Neu-Ulm,-0.45528728,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09776_Lindau (Bodensee),0.089818284,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09777_Ostallgäu,0.046729572,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09778_Unterallgäu,-0.11478063,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09779_Donau-Ries,-0.35208726,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09780_Oberallgäu,0.12576646,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10041_Regionalverband Saarbrücken,0.207617,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10042_Merzig-Wadern,0.4022068,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10043_Neunkirchen,0.3293991,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10044_Saarlouis,0.26043448,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10045_Saarpfalz-Kreis,0.29056907,DD,sem,days_with_precipitation_amount_below_threshold,days,1
10046_St. Wendel,0.40852395,DD,sem,days_with_precipitation_amount_below_threshold,days,1
11000_Berlin,0.2965887,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12051_Brandenburg an der Havel,0.16919768,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12052_Cottbus,-0.15588868,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12053_Frankfurt (Oder),0.032794483,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12054_Potsdam,0.27265722,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12060_Barnim,0.32734445,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12061_Dahme-Spreewald,-0.020613553,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12062_Elbe-Elster,-0.1669808,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12063_Havelland,0.23819765,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12064_Märkisch-Oderland,0.13164835,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12065_Oberhavel,0.3770139,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12066_Oberspreewald-Lausitz,-0.16099395,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12067_Oder-Spree,0.038349554,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12068_Ostprignitz-Ruppin,0.47040424,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12069_Potsdam-Mittelmark,0.10992786,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12070_Prignitz,0.5383184,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12071_Spree-Neiße,-0.105094306,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12072_Teltow-Fläming,0.044692725,DD,sem,days_with_precipitation_amount_below_threshold,days,1
12073_Uckermark,0.28385115,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13003_Rostock,0.34281385,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13004_Schwerin,0.67200845,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13072_Rostock,0.45831847,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13076_Ludwigslust-Parchim,0.60350126,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13071_Mecklenburgische Seenplatte,0.40895575,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13073_Vorpommern-Rügen,0.2436949,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13074_Nordwestmecklenburg,0.5489295,DD,sem,days_with_precipitation_amount_below_threshold,days,1
13075_Vorpommern-Greifswald,0.25691605,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14511_Chemnitz,-0.12470874,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14522_Mittelsachsen,-0.087706916,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14523_Vogtlandkreis,0.15136278,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14521_Erzgebirgskreis,0.045106787,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14524_Zwickau,-0.14299794,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14612_Dresden,-0.19423984,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14626_Görlitz,-0.16273098,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14625_Bautzen,-0.08751337,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14627_Meißen,-0.18821321,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14628_Sächsische Schweiz-Osterzgebirge,-0.2270811,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14713_Leipzig,-0.27779168,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14729_Leipzig,-0.2088684,DD,sem,days_with_precipitation_amount_below_threshold,days,1
14730_Nordsachsen,-0.23670799,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15001_Dessau-Roßlau,-0.2145468,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15082_Anhalt-Bitterfeld,-0.2752137,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15091_Wittenberg,-0.100257136,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15002_Halle (Saale),-0.4922797,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15084_Burgenlandkreis,-0.5276273,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15088_Saalekreis,-0.5132764,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15087_Mansfeld-Südharz,-0.3779536,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15003_Magdeburg,-0.41497046,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15085_Harz,-0.14844888,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15086_Jerichower Land,-0.09928647,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15083_Börde,-0.21408817,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15090_Stendal,0.18057205,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15089_Salzlandkreis,-0.5860676,DD,sem,days_with_precipitation_amount_below_threshold,days,1
15081_Altmarkkreis Salzwedel,0.22381987,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16051_Erfurt,-0.52825564,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16052_Gera,-0.3630262,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16053_Jena,-0.5760438,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16054_Suhl,0.8012915,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16055_Weimar,-0.49008447,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16056_Eisenach,0.41847545,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16061_Eichsfeld,0.23133636,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16062_Nordhausen,-0.024333619,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16063_Wartburgkreis,0.32585245,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16064_Unstrut-Hainich-Kreis,-0.2017566,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16065_Kyffhäuserkreis,-0.43850896,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16066_Schmalkalden-Meiningen,0.42716864,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16067_Gotha,0.032893464,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16068_Sömmerda,-0.5356583,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16069_Hildburghausen,0.5356437,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16070_Ilm-Kreis,0.10775255,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16071_Weimarer Land,-0.55573595,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16072_Sonneberg,0.81603605,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16073_Saalfeld-Rudolstadt,0.057971016,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16074_Saale-Holzland-Kreis,-0.44052032,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16075_Saale-Orla-Kreis,-0.0025756569,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16076_Greiz,-0.29378784,DD,sem,days_with_precipitation_amount_below_threshold,days,1
16077_Altenburger Land,-0.41976127,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01001_01059_Region_um_Flensburg,0.50981206,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01002_01057_01058_Region_um_Kiel,0.5176344,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01003_13074_01055_01053_01062_Region_um_Lübeck,0.56709987,DD,sem,days_with_precipitation_amount_below_threshold,days,1
01004_01058_01060_01057_01002_Region_um_Neumünster,0.5752878,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,0.20595531,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,0.31877318,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03103_03154_03151_Region_um_Wolfsburg,0.2573054,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03401_03458_04011_03251_03461_Region_um_Delmenhorst,0.7324157,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03402_03452_03457_Region_um_Emden,0.7182328,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),0.8049914,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03404_03459_05566_Region_um_Osnabrück,0.70317364,DD,sem,days_with_precipitation_amount_below_threshold,days,1
03405_03455_Region_um_Wilhelmshaven,0.6765961,DD,sem,days_with_precipitation_amount_below_threshold,days,1
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,0.68676984,DD,sem,days_with_precipitation_amount_below_threshold,days,1
04012_03352_03461_Region_um_Bremerhaven,0.662886,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05111_05162_05158_05112_Region_um_Düsseldorf,0.44524857,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,0.5748393,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,0.66145176,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05114_05112_05162_05166_05170_Region_um_Krefeld,0.49739826,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05116_05370_05166_05162_Region_um_Mönchengladbach,0.37033892,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,0.60891324,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,0.6100619,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05120_05124_05122_05378_05374_Region_um_Remscheid,0.6671173,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05122_05158_05124_05378_05120_Region_um_Solingen,0.6251742,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,0.7062311,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05314_05382_Region_um_Bonn,0.18621117,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05316_05315_05378_05158_Region_um_Leverkusen,0.43831766,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,0.6241983,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,0.6472758,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05515_05566_05558_05570_Region_um_Münster,0.61547023,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05711_05754_05758_05766_Region_um_Bielefeld,0.6017717,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,0.67309904,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,0.6535603,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05914_05954_05913_05978_05962_Region_um_Hagen,0.7219254,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05915_05978_05974_05570_05558_Region_um_Hamm,0.57002705,DD,sem,days_with_precipitation_amount_below_threshold,days,1
05916_05513_05562_05911_Region_um_Herne,0.6369739,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06411_06432_06438_Region_um_Darmstadt,-0.020670908,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,0.11622038,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06413_06438_06435_06412_Region_um_Offenbach_am_Main,0.24506558,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-0.20217334,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-0.06353874,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,0.13895209,DD,sem,days_with_precipitation_amount_below_threshold,days,1
06611_06633_03159_Region_um_Kassel,0.24957243,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07111_07137_07141_07143_Region_um_Koblenz,0.15858145,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07211_07235_Region_um_Trier,0.34673628,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-0.38137102,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07312_07335_07332_Region_um_Kaiserslautern,0.02692855,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07313_07337_Region_um_Landau_in_der_Pfalz,-0.11788251,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-0.38237697,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07315_07339_06414_06433_Region_um_Mainz,-0.37849635,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-0.19702356,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07317_07340_Region_um_Pirmasens,0.3360791,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-0.02314524,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-0.25843516,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07320_07340_10045_07317_Region_um_Zweibrücken,0.32430094,DD,sem,days_with_precipitation_amount_below_threshold,days,1
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-0.10922676,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08111_08115_08116_08118_08119_Region_um_Stuttgart,-0.15454724,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08121_08125_Region_um_Heilbronn,0.09555763,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08211_08216_Region_um_Baden-Baden,0.22358008,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08212_08215_07334_Region_um_Karlsruhe,-0.09383493,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08221_08226_08222_Region_um_Heidelberg,0.11182413,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,0.022985894,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08231_08236_08235_Region_um_Pforzheim,-0.11453106,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08311_08316_08315_Region_um_Freiburg_im_Breisgau,0.03732183,DD,sem,days_with_precipitation_amount_below_threshold,days,1
08421_08425_09775_Region_um_Ulm,-0.3617033,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09161_09176_09185_09186_Region_um_Ingolstadt,-0.29002085,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09162_09184_09179_09174_Region_um_München,-0.18187606,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09163_09187_Region_um_Rosenheim,-0.034814198,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09261_09274_Region_um_Landshut,-0.23697254,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09262_09275_Region_um_Passau,0.15366772,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09263_09278_Region_um_Straubing,-0.105022766,DD,sem,days_with_precipitation_amount_below_threshold,days,1
09361_09371_Region_um_Amberg,0.09882087,DD,sem,days_with_precipitation_amount_below_threshold,days,1
