region,DD_sem_1.5C_rcp85_time-mean_ensemble-diff-median,ci_name,ci_frequency,standard_name,units,mid_month
09561_Ansbach,1.0916786193847656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09562_Erlangen,1.169921875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09563_Fürth,0.896942138671875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09564_Nürnberg,0.9446678161621094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09565_Schwabach,0.9914283752441406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09571_Ansbach,1.3896751403808594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09572_Erlangen-Höchstadt,0.9937553405761719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09573_Fürth,0.7655601501464844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09574_Nürnberger Land,0.8626823425292969,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09575_Neustadt a.d. Aisch-Bad Windsheim,0.9440116882324219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09576_Roth,1.0983924865722656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09577_Weißenburg-Gunzenhausen,1.2576904296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09661_Aschaffenburg,1.0412101745605469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09662_Schweinfurt,0.7528915405273438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09663_Würzburg,0.9454307556152344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09671_Aschaffenburg,1.1103858947753906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09672_Bad Kissingen,1.2283439636230469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09673_Rhön-Grabfeld,0.9008369445800781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09674_Haßberge,0.7790451049804688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09675_Kitzingen,0.9112319946289062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09676_Miltenberg,1.098480224609375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09677_Main-Spessart,1.0682029724121094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09678_Schweinfurt,0.7117195129394531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09679_Würzburg,1.0837478637695312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09761_Augsburg,1.1535186767578125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09762_Kaufbeuren,1.1499595642089844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09763_Kempten (Allgäu),1.2578163146972656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09764_Memmingen,1.4223213195800781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09771_Aichach-Friedberg,1.2386283874511719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09772_Augsburg,1.2326278686523438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09773_Dillingen a.d. Donau,1.0881156921386719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09774_Günzburg,1.1254043579101562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09775_Neu-Ulm,1.0264244079589844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09776_Lindau (Bodensee),1.5481834411621094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09777_Ostallgäu,1.2976951599121094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09778_Unterallgäu,0.956207275390625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09779_Donau-Ries,1.2429237365722656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
09780_Oberallgäu,1.3288345336914062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10041_Regionalverband Saarbrücken,1.5897178649902344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10042_Merzig-Wadern,1.7173309326171875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10043_Neunkirchen,1.3951950073242188,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10044_Saarlouis,1.5627899169921875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10045_Saarpfalz-Kreis,1.8462486267089844,DD,sem,days_with_precipitation_amount_below_threshold,days,7
10046_St. Wendel,1.5584945678710938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
11000_Berlin,0.24286270141601562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12051_Brandenburg an der Havel,0.3401031494140625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12052_Cottbus,0.35175323486328125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12053_Frankfurt (Oder),-0.00122833251953125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12054_Potsdam,0.18604278564453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12060_Barnim,0.24964523315429688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12061_Dahme-Spreewald,0.16652679443359375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12062_Elbe-Elster,0.11571502685546875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12063_Havelland,0.28000640869140625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12064_Märkisch-Oderland,0.16705322265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12065_Oberhavel,0.2568702697753906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12066_Oberspreewald-Lausitz,0.13069915771484375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12067_Oder-Spree,0.0616455078125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12068_Ostprignitz-Ruppin,0.2614326477050781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12069_Potsdam-Mittelmark,0.4899139404296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12070_Prignitz,0.47270965576171875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12071_Spree-Neiße,0.355133056640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12072_Teltow-Fläming,0.21709060668945312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
12073_Uckermark,0.3552436828613281,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13003_Rostock,-0.0127716064453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13004_Schwerin,0.2817344665527344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13072_Rostock,0.097412109375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13076_Ludwigslust-Parchim,0.3637962341308594,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13071_Mecklenburgische Seenplatte,0.011249542236328125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13073_Vorpommern-Rügen,0.007213592529296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13074_Nordwestmecklenburg,0.32761383056640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
13075_Vorpommern-Greifswald,-0.0028228759765625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14511_Chemnitz,0.541107177734375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14522_Mittelsachsen,0.6016464233398438,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14523_Vogtlandkreis,0.4682121276855469,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14521_Erzgebirgskreis,0.6583328247070312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14524_Zwickau,0.4389381408691406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14612_Dresden,0.2249908447265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14626_Görlitz,0.5648612976074219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14625_Bautzen,0.37209320068359375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14627_Meißen,0.19106292724609375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,0.4678611755371094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14713_Leipzig,0.2662200927734375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14729_Leipzig,0.34902191162109375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
14730_Nordsachsen,0.184814453125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15001_Dessau-Roßlau,0.2377166748046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15082_Anhalt-Bitterfeld,0.3199310302734375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15091_Wittenberg,0.13394546508789062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15002_Halle (Saale),0.36119842529296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15084_Burgenlandkreis,0.45433807373046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15088_Saalekreis,0.405548095703125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15087_Mansfeld-Südharz,0.3675689697265625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15003_Magdeburg,0.5921478271484375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15085_Harz,0.6139259338378906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15086_Jerichower Land,0.41107940673828125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15083_Börde,0.6269378662109375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15090_Stendal,0.6456336975097656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15089_Salzlandkreis,0.3220405578613281,DD,sem,days_with_precipitation_amount_below_threshold,days,7
15081_Altmarkkreis Salzwedel,0.4923095703125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16051_Erfurt,0.45843505859375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16052_Gera,0.16965103149414062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16053_Jena,0.7913627624511719,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16054_Suhl,0.906707763671875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16055_Weimar,0.7999725341796875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16056_Eisenach,0.6391563415527344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16061_Eichsfeld,0.7830276489257812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16062_Nordhausen,0.6340560913085938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16063_Wartburgkreis,0.9778633117675781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,0.4666595458984375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16065_Kyffhäuserkreis,0.5042495727539062,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16066_Schmalkalden-Meiningen,0.843505859375,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16067_Gotha,0.7976226806640625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16068_Sömmerda,0.46923065185546875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16069_Hildburghausen,0.8097267150878906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16070_Ilm-Kreis,0.7522773742675781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16071_Weimarer Land,0.5683746337890625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16072_Sonneberg,0.8806571960449219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16073_Saalfeld-Rudolstadt,0.9367752075195312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16074_Saale-Holzland-Kreis,0.5727577209472656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16075_Saale-Orla-Kreis,0.7961654663085938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16076_Greiz,0.4462127685546875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
16077_Altenburger Land,0.2742958068847656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01001_01059_Region_um_Flensburg,0.08590316772460938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,0.26446533203125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,0.36872100830078125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,0.20374298095703125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,0.7238235473632812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,1.0456771850585938,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,0.7138595581054688,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,0.4264373779296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03402_03452_03457_Region_um_Emden,0.4056854248046875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),0.4658241271972656,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,0.9310035705566406,DD,sem,days_with_precipitation_amount_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,0.5479698181152344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,0.5442237854003906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,0.4625701904296875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,1.081756591796875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,1.0551719665527344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,1.0545082092285156,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,1.0333671569824219,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,1.2340049743652344,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,1.17510986328125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,1.070587158203125,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,1.1788406372070312,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,1.3575019836425781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,1.2913093566894531,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05314_05382_Region_um_Bonn,1.2668914794921875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,1.2258758544921875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,0.9172706604003906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,0.98016357421875,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,1.1881484985351562,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,0.9686164855957031,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,0.9823341369628906,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,0.9391555786132812,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,1.30328369140625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,1.0304107666015625,DD,sem,days_with_precipitation_amount_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,0.7913475036621094,DD,sem,days_with_precipitation_amount_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,1.1173896789550781,DD,sem,days_with_precipitation_amount_below_threshold,days,7
