region,DD_sem_1.5C_rcp85_time-mean_ensemble-diff-max,ci_name,ci_frequency,standard_name,units,mid_month
09778_Unterallgäu,5.949440002441406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09779_Donau-Ries,5.879894256591797,DD,sem,days_with_precipitation_amount_below_threshold,days,10
09780_Oberallgäu,6.2420654296875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
10041_Regionalverband Saarbrücken,5.792304992675781,DD,sem,days_with_precipitation_amount_below_threshold,days,10
10042_Merzig-Wadern,5.4893035888671875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
10043_Neunkirchen,6.016864776611328,DD,sem,days_with_precipitation_amount_below_threshold,days,10
10044_Saarlouis,5.8639068603515625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
10045_Saarpfalz-Kreis,6.173431396484375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
10046_St. Wendel,6.344470977783203,DD,sem,days_with_precipitation_amount_below_threshold,days,10
11000_Berlin,4.853336334228516,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12051_Brandenburg an der Havel,4.613681793212891,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12052_Cottbus,3.7916526794433594,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12053_Frankfurt (Oder),4.266197204589844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12054_Potsdam,4.486766815185547,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12060_Barnim,4.957862854003906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12061_Dahme-Spreewald,4.7124481201171875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12062_Elbe-Elster,4.819866180419922,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12063_Havelland,4.350719451904297,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12064_Märkisch-Oderland,4.404792785644531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12065_Oberhavel,4.762382507324219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12066_Oberspreewald-Lausitz,4.540912628173828,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12067_Oder-Spree,4.414878845214844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12068_Ostprignitz-Ruppin,4.344646453857422,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12069_Potsdam-Mittelmark,4.334968566894531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12070_Prignitz,4.153781890869141,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12071_Spree-Neiße,3.9367294311523438,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12072_Teltow-Fläming,4.621555328369141,DD,sem,days_with_precipitation_amount_below_threshold,days,10
12073_Uckermark,4.419391632080078,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13003_Rostock,3.3353958129882812,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13004_Schwerin,4.342266082763672,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13072_Rostock,3.272186279296875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13076_Ludwigslust-Parchim,3.8885040283203125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13071_Mecklenburgische Seenplatte,4.416351318359375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13073_Vorpommern-Rügen,4.219005584716797,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13074_Nordwestmecklenburg,3.420299530029297,DD,sem,days_with_precipitation_amount_below_threshold,days,10
13075_Vorpommern-Greifswald,4.4073638916015625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14511_Chemnitz,5.241062164306641,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14522_Mittelsachsen,4.557308197021484,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14523_Vogtlandkreis,4.796581268310547,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14521_Erzgebirgskreis,4.963569641113281,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14524_Zwickau,5.455966949462891,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14612_Dresden,4.440330505371094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14626_Görlitz,4.512859344482422,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14625_Bautzen,4.458229064941406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14627_Meißen,4.326560974121094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14628_Sächsische Schweiz-Osterzgebirge,4.429454803466797,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14713_Leipzig,5.448337554931641,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14729_Leipzig,4.341922760009766,DD,sem,days_with_precipitation_amount_below_threshold,days,10
14730_Nordsachsen,5.147624969482422,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15001_Dessau-Roßlau,4.788143157958984,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15082_Anhalt-Bitterfeld,4.746433258056641,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15091_Wittenberg,4.702037811279297,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15002_Halle (Saale),4.740623474121094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15084_Burgenlandkreis,4.8492279052734375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15088_Saalekreis,4.9423828125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15087_Mansfeld-Südharz,5.069679260253906,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15003_Magdeburg,4.513179779052734,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15085_Harz,4.498073577880859,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15086_Jerichower Land,4.797008514404297,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15083_Börde,4.2220306396484375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15090_Stendal,4.1769561767578125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15089_Salzlandkreis,3.6992568969726562,DD,sem,days_with_precipitation_amount_below_threshold,days,10
15081_Altmarkkreis Salzwedel,4.499309539794922,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16051_Erfurt,4.5957183837890625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16052_Gera,4.928936004638672,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16053_Jena,4.2926177978515625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16054_Suhl,7.034423828125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16055_Weimar,4.532234191894531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16056_Eisenach,6.243679046630859,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16061_Eichsfeld,5.930644989013672,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16062_Nordhausen,5.735240936279297,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16063_Wartburgkreis,5.893527984619141,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16064_Unstrut-Hainich-Kreis,5.056526184082031,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16065_Kyffhäuserkreis,5.088108062744141,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16066_Schmalkalden-Meiningen,6.555976867675781,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16067_Gotha,5.514274597167969,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16068_Sömmerda,4.6063385009765625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16069_Hildburghausen,6.8433685302734375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16070_Ilm-Kreis,5.726142883300781,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16071_Weimarer Land,4.533531188964844,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16072_Sonneberg,6.600372314453125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16073_Saalfeld-Rudolstadt,5.739665985107422,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16074_Saale-Holzland-Kreis,4.758487701416016,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16075_Saale-Orla-Kreis,5.359107971191406,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16076_Greiz,4.989910125732422,DD,sem,days_with_precipitation_amount_below_threshold,days,10
16077_Altenburger Land,5.06280517578125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01001_01059_Region_um_Flensburg,3.971294403076172,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01002_01057_01058_Region_um_Kiel,3.585132598876953,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01003_13074_01055_01053_01062_Region_um_Lübeck,3.7646713256835938,DD,sem,days_with_precipitation_amount_below_threshold,days,10
01004_01058_01060_01057_01002_Region_um_Neumünster,3.4487342834472656,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,4.164447784423828,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,4.350803375244141,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03103_03154_03151_Region_um_Wolfsburg,4.464317321777344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03401_03458_04011_03251_03461_Region_um_Delmenhorst,4.611011505126953,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03402_03452_03457_Region_um_Emden,5.02984619140625,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),4.8229217529296875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03404_03459_05566_Region_um_Osnabrück,5.501972198486328,DD,sem,days_with_precipitation_amount_below_threshold,days,10
03405_03455_Region_um_Wilhelmshaven,4.772705078125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,4.321491241455078,DD,sem,days_with_precipitation_amount_below_threshold,days,10
04012_03352_03461_Region_um_Bremerhaven,4.562328338623047,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05111_05162_05158_05112_Region_um_Düsseldorf,5.199432373046875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,4.863117218017578,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,5.352962493896484,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05114_05112_05162_05166_05170_Region_um_Krefeld,4.769237518310547,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05116_05370_05166_05162_Region_um_Mönchengladbach,4.922878265380859,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,5.209712982177734,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,4.8219451904296875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05120_05124_05122_05378_05374_Region_um_Remscheid,5.6818695068359375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05122_05158_05124_05378_05120_Region_um_Solingen,5.355678558349609,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,5.457065582275391,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05314_05382_Region_um_Bonn,5.385311126708984,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05316_05315_05378_05158_Region_um_Leverkusen,5.335483551025391,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,4.9851531982421875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,5.159450531005859,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05515_05566_05558_05570_Region_um_Münster,4.973533630371094,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05711_05754_05758_05766_Region_um_Bielefeld,5.275115966796875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,5.452644348144531,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,5.526660919189453,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05914_05954_05913_05978_05962_Region_um_Hagen,5.9591064453125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05915_05978_05974_05570_05558_Region_um_Hamm,5.234954833984375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
05916_05513_05562_05911_Region_um_Herne,5.16815185546875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06411_06432_06438_Region_um_Darmstadt,5.3679962158203125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,5.3931732177734375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06413_06438_06435_06412_Region_um_Offenbach_am_Main,5.770469665527344,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,4.962913513183594,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,5.085536956787109,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,5.460285186767578,DD,sem,days_with_precipitation_amount_below_threshold,days,10
06611_06633_03159_Region_um_Kassel,5.623119354248047,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07111_07137_07141_07143_Region_um_Koblenz,5.565013885498047,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07211_07235_Region_um_Trier,4.934989929199219,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),5.794170379638672,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07312_07335_07332_Region_um_Kaiserslautern,6.034206390380859,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07313_07337_Region_um_Landau_in_der_Pfalz,5.964183807373047,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,5.7632293701171875,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07315_07339_06414_06433_Region_um_Mainz,5.021800994873047,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,5.882110595703125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07317_07340_Region_um_Pirmasens,6.1004180908203125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,6.250225067138672,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,5.871608734130859,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07320_07340_10045_07317_Region_um_Zweibrücken,6.1317901611328125,DD,sem,days_with_precipitation_amount_below_threshold,days,10
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,6.078071594238281,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08111_08115_08116_08118_08119_Region_um_Stuttgart,6.627574920654297,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08121_08125_Region_um_Heilbronn,6.4656829833984375,DD,sem,days_with_precipitation_amount_below_threshold,days,10
08211_08216_Region_um_Baden-Baden,6.928081512451172,DD,sem,days_with_precipitation_amount_below_threshold,days,10
